#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
54015861,0.7264881070959003,0.6609321667227537,0.8639053254437871,0.004566462881212802,0.263306,0.25,1,776848,776410,438,0.25,0.267346,1,776482
103185901,0.3189619108331009,0.3045646843901736,0.8362919132149902,0.0035862194511445864,0.00660859,0.0,1,1504527,1504103,424,0.06,0.0596605,1,1504113
44264341,0.7099834654767122,0.7079900004807462,0.8323471400394478,0.003871165116784741,0.0367478,0.07,1,604647,604225,422,0.05,0.0438277,1,604252
142795361,0.1782334455555998,0.6676025191096582,0.8481262327416174,0.005603973563514819,0.14969,0.15,1,1959875,1959445,430,0.16,0.158333,1,1959457
89607561,0.7353081796087494,0.8044060381712418,0.8382642998027614,0.0060141992445273745,0.328017,0.07,1,1232052,1231627,425,0.07,0.0724608,1,1231673
91484701,0.8501260010358977,0.987760203836354,0.9053254437869822,0.0040762147484033435,0.439203,0.17,1,1161194,1160735,459,0.18,0.176669,1,1160775
10585241,0.5438239571297661,0.5365150713907986,0.8362919132149902,0.004260784700415156,0.206056,0.09,1,187657,187233,424,0.05,0.0518139,1,187245
121326241,0.6291884138810311,0.5977020335560791,0.9783037475345169,0.006157936255100957,0.181501,1.0,1,1672744,1672248,496,0.94,0.94,2,1672291
78542561,0.4939888043348341,0.4696456901110524,0.9506903353057199,0.005223329641934293,0.881982,0.83,2,968430,967948,482,0.84,0.838336,2,967978
21326421,0.39769014701780947,0.37992644584394986,0.9013806706114398,0.006514181546038825,0.893072,0.75,2,271638,271181,457,0.71,0.71166,2,271193
38599541,0.7731707438543368,0.6823590212009039,0.9388560157790927,0.003302664381033288,0.906003,0.79,2,579071,578595,476,0.73,0.744415,2,578640
2211681,0.04980278098729033,0.053846209316859774,0.8362919132149902,0.15023994093761536,0.129536,0.2,1,49489,49065,424,0.01,0.0099936,1,49075
95057881,0.8000368540579306,0.8242896976106918,0.8974358974358975,0.00339166249488008,0.169461,0.07,1,1288363,1287908,455,0.04,0.0391973,1,1287951
133782361,0.16752759074066695,0.6455867506369887,0.8639053254437871,0.004513999504442321,0.609752,0.35,1,1754556,1754118,438,0.35,0.343969,1,1754151
11894821,0.7923995975935296,0.7807485217056872,0.8323471400394478,0.006129492255647082,0.0777113,0.05,1,167247,166825,422,0.01,0.0118203,1,166883
