#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
123180101,0.071673677366277,0.064846529578484,0.701378254211332,,0.00443184109164606,0.913227,0.77,2,1686954,1686496,458,0.77,0.753007,2,1686546
190115541,0.0717496924328044,0.0885557853365069,0.741194486983155,,0.00334051335377694,0.947498,0.79,2,2415993,2415509,484,0.76,0.754673,2,2415545
96091961,0.179330347072283,0.163496103380145,0.776416539050536,,0.00227804717591757,0.2764,0.92,1,1387293,1386786,507,0.87,0.9076,2,1386870
236007001,0.0487055638858295,0.0509031219072686,0.687595712098009,,0.00520219008308309,0.26163,0.09,1,3081342,3080893,449,0.02,0.0312211,1,3080931
75218341,0.117300725839625,0.0907197661673365,0.826952526799387,,0.00312627993591036,0.0501274,0.91,1,1105230,1104690,540,0.9,0.903808,2,1104775
165677301,0.0513979379254522,0.0637240121882438,0.704441041347626,,0.00317551436180936,0.947284,0.79,2,2224544,2224084,460,0.81,0.795686,2,2224141
8297961,0.011680274185018,0.0126109658722079,0.64624808575804,,0.475600309837335,0.000949168,0.06,1,59655,59233,422,0,0.000000011784,1,59243
234672561,0.159339332394361,0.152800174523165,0.647779479326187,,0.00230255828019057,0.0357904,0.01,1,3063505,3063082,423,0.03,0.0361606,1,3063094
9373321,0.00674742714590912,0.00900704477654295,0.64624808575804,,0.537877614252517,0.286544,0.08,1,63145,62723,422,0,0.00189545,1,62733
221746861,0.0656779652984587,0.0705321892370287,0.702909647779479,,0.00379476459790117,0.934752,0.77,2,3103255,3102796,459,0.77,0.762405,2,3102903
262962941,0.0711840341821366,0.0913086044886507,0.758039816232772,,0.00272147533503815,0.040386,0.99,1,3594672,3594177,495,0.9,0.913586,2,3594217
175162961,0.0570025799627318,0.0561044088382504,0.64624808575804,,0.00324193839330242,0.0501705,0.03,1,2258567,2258145,422,0.03,0.0277575,1,2258167
234795201,0.0983752490393857,0.0915595702189698,0.704441041347626,,0.00270386129473807,0.906959,0.81,2,3065943,3065483,460,0.78,0.778781,2,3065493
235796761,0.0520384738601057,0.0466310289417582,0.649310872894334,,0.00486243010090935,0.0432672,0.05,1,3079404,3078980,424,0.05,0.0493783,1,3078992
248782001,0.111678264809195,0.120126564766895,0.652373660030628,,0.00255562747365852,0.0182576,0.05,1,3250304,3249878,426,0.09,0.090244,1,3249953
204038841,0.0831218117745632,0.0778396373323496,0.64624808575804,,0.00326835945375253,0.0275285,0.03,1,2652910,2652488,422,0,0.00671205,1,2652566
50009281,0.164925776310976,0.0970875560017169,0.856049004594181,,0.0034037541249748,0.907898,0.79,2,677062,676503,559,0.8,0.769564,2,676612
48960561,0.0326057244463316,0.0855395851882332,0.649310872894334,,0.00317254331886718,0.0107661,0.03,1,468021,467597,424,0.03,0.0391368,1,467643
17271081,0.404184051242875,0.215491768678767,0.89739663093415,,0.00838152435724669,0.260645,0.21,1,94496,93910,586,0.28,0.266889,1,94073
76404181,0.0535928966669005,0.0531511718237316,0.69218989280245,,0.00371836635081651,0.0757653,0.07,1,859612,859160,452,0.02,0.0227482,1,859201
4619701,0.0232856327732988,0.0502757962619408,0.650842266462481,,0.263516653756778,0.00108432,0,1,47400,46975,425,0,5.53396E-15,1,46985
253897841,0.0556180062821429,0.0525337783910525,0.704441041347626,,0.00568456012648154,0.945178,0.77,2,3321673,3321213,460,0.77,0.774034,2,3321257
54258161,0.100862325530257,0.066139490832213,0.817764165390505,,0.00376325032097875,0.0448184,0.79,1,591275,590741,534,0.74,0.776118,2,590828
207739161,0.0680867519577197,0.053330306373288,0.759571209800919,,0.00427787740203516,0.92802,0.77,2,2640021,2639525,496,0.78,0.773808,2,2639572
272290921,0.0786837450974073,0.0643806023886971,0.790199081163859,,0.00369236972507242,0.0231289,0.87,1,3567195,3566679,516,0.78,0.799828,2,3566746
239087601,0.0630197127350828,0.0488684372018119,0.709035222052067,,0.00269643368738262,0.204047,0.27,1,3121871,3121408,463,0.29,0.288168,1,3121474
53470461,0.092737243780887,0.0857158819627471,0.773353751914242,,0.00337648419511263,0.772207,0.69,2,639943,639438,505,0.78,0.760475,2,639494
4664621,0.00379834586665706,0.00496521951963563,0.647779479326187,,0.266305189775368,0.014304,0,1,47640,47217,423,0.03,0.0288481,1,47227
202394141,0.0968242383802156,0.0537811578831617,0.796324655436447,,0.00396029413325128,0.921431,0.79,2,2589192,2588672,520,0.76,0.753699,2,2588744
7552081,0.0079699048579504,0.00712499689618355,0.649310872894334,,0.432532920216886,0.000000104561,0.04,1,57146,56722,424,0,2.78502E-19,1,56732
27235761,0.038473101850711,0.0354897467640496,0.649310872894334,,0.00507952845304161,0.0305797,0.05,1,175622,175198,424,0.05,0.051771,1,175220
200085481,0.0704288121745427,0.0651530092830716,0.702909647779479,,0.00413187186316225,0.904224,0.75,2,2728012,2727553,459,0.77,0.763555,2,2727594
7415201,0.00452198655234708,0.00239199605549269,0.653905053598775,,0.424786986831913,0.00000277386,0.14,1,56701,56274,427,0,1.22181E-12,1,56295
169014161,0.0272988870711831,0.0570109006033819,0.704441041347626,,0.00463281092494933,0.932789,0.73,2,2133322,2132862,460,0.76,0.756549,2,2132874
298683301,0.0878982497578323,0.0693055609749176,0.777947932618683,,0.00460798149464682,0.930597,0.81,2,4084918,4084410,508,0.78,0.770597,2,4084469
66658681,0.0652918239256,0.0400443757072268,0.710566615620214,,0.00493055187122651,0.0530963,0.07,1,716641,716177,464,0.1,0.0843566,1,716226
215003881,0.336695562502014,0.315143786514184,0.767228177641654,,0.00256549558057362,0.4492,1,1,2950220,2949719,501,0.88,0.918879,2,2949793
122233541,0.036659924515712,0.0467794800486678,0.724349157733538,,0.00458951858493469,0.905579,0.77,2,1600919,1600446,473,0.78,0.776962,2,1600470
8242221,0.00452232776710955,0.0108759856834249,0.647779479326187,,0.472347017815647,0.00180911,0.14,1,59331,58908,423,0.03,0.0307219,1,58918
2162161,0.00875016823783427,0.0115480062856717,0.704441041347626,,0.125329202168861,0.798312,0.81,2,109979,109519,460,0.75,0.767281,2,109540
51641121,0.615600718067511,0.616657384777465,0.716692189892802,,0.00216886134779241,0.7756,0.99,2,499655,499187,468,0.92,0.948589,2,499281
162168961,0.062353964820758,0.0545764443388162,0.702909647779479,,0.00425283575437964,0.92292,0.77,2,2073590,2073131,459,0.76,0.754936,2,2073141
6493981,0.00828687441590667,0.0158636945702722,0.647779479326187,,0.372114639814098,0.0936867,0.02,1,53678,53255,423,0,6.5267E-10,1,53265
140648561,0.0768284846083707,0.0727683559705013,0.709035222052067,,0.00337531699967106,0.284145,0.11,1,1772008,1771545,463,0.08,0.0720608,1,1771594
78437921,0.0831074049290368,0.0799498777983122,0.765696784073507,,0.00333425294186306,0.286474,0.69,1,1005277,1004777,500,0.8,0.793252,2,1004827
289637181,0.0776437983269103,0.0598188790079139,0.730474732006126,,0.00339781203909044,0.414814,0.27,1,3799136,3798659,477,0.28,0.267919,1,3798712
339409301,0.0910273786934128,0.115610600508671,0.756508422664625,,0.00396093078531031,0.923892,0.77,2,4493970,4493476,494,0.78,0.779003,2,4493521
280529701,0.0519241669146792,0.0735689632543604,0.664624808575804,,0.00380081279246204,0.0940121,0.21,1,3677268,3676834,434,0.15,0.210088,1,3676874
116047841,0.0729071687325957,0.0858446460052996,0.74885145482389,,0.00378224377407341,0.918101,0.77,2,1596617,1596128,489,0.8,0.789717,2,1596167
346250141,0.0719244702166903,0.05345853833302,0.712098009188361,,0.00405016818225226,0.0109634,0.03,1,4589947,4589482,465,0.02,0.0184682,1,4589536
336958701,0.125861993793683,0.112918793519941,0.753445635528331,,0.00243445136508812,0.228678,0.09,1,4457098,4456606,492,0.1,0.0973349,1,4456683
97820921,0.0559239621858218,0.0573466448630951,0.649310872894334,,0.00442685398385026,0.20412,0,1,1150510,1150086,424,0.03,0.0423748,1,1150123
335792161,0.0721322320942814,0.0707742869203401,0.652373660030628,,0.00288806595715332,0.0408009,0.05,1,4441815,4441389,426,0.05,0.0660931,1,4441423
144047121,0.086211890576217,0.0787083512172281,0.704441041347626,,0.00383211485203145,0.944044,0.75,2,2058398,2057938,460,0.75,0.758329,2,2057969
344233881,0.067867616254713,0.0731237872945717,0.66156202143951,,0.00231964177710811,0.0527722,0.09,1,4561078,4560646,432,0.03,0.0221226,1,4560747
236446461,0.116108748936073,0.102342760658506,0.713629402756508,,0.00271404772768269,0.230594,0.05,1,3085855,3085389,466,0.06,0.0640111,1,3085442
267353201,0.0565595694627953,0.0524576905477261,0.647779479326187,,0.00483685790987129,0.0799474,0.05,1,3501215,3500792,423,0.03,0.0309815,1,3500826
46501921,0.125646080674544,0.101805711731717,0.758039816232772,,0.00283840709654828,0.0472578,0.11,1,431926,431431,495,0.08,0.0705575,1,431512
31621601,0.0713497129056901,0.0715089159344616,0.649310872894334,,0.00288488269685812,0.0472779,0.03,1,222974,222550,424,0.03,0.0407489,1,222587
7354061,0.083260951572147,0.191622533352725,0.649310872894334,,0.421223857474826,0.00167525,0.13,1,56539,56115,424,0.05,0.0483419,1,56125
174142421,0.0629755443797189,0.0591516471510512,0.647779479326187,,0.00325456532580669,0.0461146,0.03,1,2242363,2241940,423,0.03,0.0328241,1,2242038
331928221,0.0665298648220849,0.0619360365505426,0.702909647779479,,0.00360185902401239,0.932885,0.81,2,4340217,4339758,459,0.77,0.765629,2,4339790
151886181,0.0582616624362355,0.0530328720766483,0.652373660030628,,0.00514138981144488,0.286073,0.13,1,1934569,1934143,426,0.09,0.0913725,1,1934178
4602641,0.00925160228765542,0.0115041626612654,0.649310872894334,,0.262587141750581,0.0997278,0.15,1,47281,46857,424,0,3.2985E-10,1,46867
268458101,0.0653809188913553,0.065795942691133,0.768759571209801,,0.00434451365088123,0.0341823,0.96,1,3745863,3745361,502,0.92,0.930218,2,3745400
280551281,0.0582499094833061,0.0525738619635275,0.702909647779479,,0.00452670224844286,0.928997,0.79,2,3927548,3927089,459,0.75,0.751167,2,3927179
9672861,0.00538757257922343,0.00456817931900493,0.653905053598775,,0.555228505034857,0.0581336,0.04,1,64086,63659,427,0,6.75532E-12,1,63669
234652121,0.163313157430804,0.0748440110531338,0.822358346094946,,0.00222849442398905,0.0644884,0.03,1,3063082,3062545,537,0.02,0.0176974,1,3062671
8022981,0.0153347032474167,0.0268476575940634,0.653905053598775,,0.459798605731991,0.0696819,0,1,58779,58352,427,0,0.000491549,1,58368
252344401,0.11480094857704,0.101862999315387,0.666156202143951,,0.00264656260942457,0.265322,0.25,1,3302491,3302056,435,0.27,0.267125,1,3302131
187806561,0.0662005925763041,0.0712091759455999,0.647779479326187,,0.0041310229937502,0.0556406,0.07,1,2428667,2428244,423,0.09,0.0752467,1,2428281
204331521,0.0955513177524563,0.0887932716353743,0.704441041347626,,0.00420508684995172,0.946168,0.83,2,2589276,2588816,460,0.81,0.79662,2,2588858
266418801,0.0246698273263738,0.0526268928846338,0.650842266462481,,0.00285633946287788,0.0866845,0.05,1,3488699,3488274,425,0.09,0.0775738,1,3488310
116154581,0.037414956959549,0.0804950853283483,0.70750382848392,,0.00345967339749371,0.907415,0.79,2,1600937,1600475,462,0.8,0.796877,2,1600487
19562321,0.0044271667611326,0.00396754649517046,0.701378254211332,,0.00859490890570122,0.919572,0.69,2,124104,123646,458,0.76,0.759479,2,123656
215380441,0.0403171780780889,0.0670518355083697,0.716692189892802,,0.00492896024107891,0.931945,0.77,2,2932318,2931850,468,0.78,0.773513,2,2931869
10514821,0.00266678293243758,4.08008201169873E-05,0.667687595712098,,0.603408210689388,0.231704,0.28,1,67034,66598,436,0.09,0.0732,1,66620
223481341,0.239441772648604,0.205016831553221,0.800918836140888,,0.00212546289910126,0.2044,1,1,3127116,3126593,523,0.91,0.946,2,3126697
213320061,0.107123805985286,0.105563635331718,0.64624808575804,,0.00330613414258884,0.203312,0.03,1,2769594,2769172,422,0.01,0.0161894,1,2769254
195867541,0.203542188361923,0.19338018026966,0.76416539050536,,0.00220175503750942,0.071152,0.75,1,2665475,2664976,499,0.71,0.770046,2,2665081
4267561,0.00598414867864583,0.00279082760161895,0.652373660030628,,0.243532145623548,5.46805E-10,0,1,46346,45920,426,0,5.87151E-16,1,45930
118306181,0.114658775759345,0.163542039863645,0.672281776416539,,0.00192247700094437,0.010432,0.09,1,1461104,1460665,439,0.05,0.062881,1,1460702
217505881,0.0805172057543974,0.125627059603918,0.663093415007657,,0.0026207782010335,0.0500987,0.01,1,2821071,2820638,433,0.05,0.0529374,1,2820661
275600741,0.047445912721055,0.0449402470992618,0.64624808575804,,0.00485616968899547,0.249228,0.05,1,3610516,3610094,422,0.01,0.0130931,1,3610141
122160581,0.0763634847126308,0.106489104717446,0.689127105666156,,0.00371942743758157,0.0619461,0.05,1,1521695,1521245,450,0.04,0.0403181,1,1521283
273599081,0.0683007694392894,0.0636920872190159,0.647779479326187,,0.00354116486105069,0.0527993,0.05,1,3584227,3583804,423,0,0.0140986,1,3583859
234713441,0.153146474019339,0.068021113046316,0.817764165390505,,0.00244368281994419,0.200869,0.07,1,3064349,3063815,534,0.04,0.0494285,1,3063937
66410481,0.0662987866023919,0.0636881852783325,0.647779479326187,,0.00450219114416986,0.0148694,0,1,714175,713752,423,0.01,0.0233203,1,713781
115027021,0.0867324326527362,0.119603349993438,0.695252679938744,,0.00274768417813525,0.253764,0.07,1,1406431,1405977,454,0.08,0.073932,1,1406017
70073621,0.0578374187482347,0.0610160653539592,0.690658499234303,,0.00405091094298781,0.0276562,0.03,1,763863,763412,451,0.04,0.0403376,1,763451
8431081,0.00337468982630273,0.0105283582407214,0.64624808575804,,0.483191324554609,0.000240313,0.18,1,60085,59663,422,0.03,0.0339552,1,59673
262452421,0.0519829316793264,0.0811637360727322,0.74885145482389,,0.00284647135596278,0.0205848,1,1,3614333,3613844,489,0.9,0.909184,2,3613876
215180821,0.224238759343124,0.189577561712739,0.793261868300153,,0.002497904353639,0.09784,0.94,1,2760467,2759949,518,0.93,0.94504,2,2760044
128564101,0.0539045394832871,0.0505562039083257,0.704441041347626,,0.00380855872584701,0.908704,0.79,2,1687004,1686544,460,0.79,0.782029,2,1686613
204537841,0.105544739890091,0.0949964705172909,0.705972434915773,,0.00362095858578356,0.92134,0.77,2,2879721,2879260,461,0.79,0.788805,2,2879272
242336101,0.0609534677845873,0.0664273476380844,0.693721286370597,,0.0046257016436234,0.217969,0.09,1,3168099,3167646,453,0.1,0.0965358,1,3167684
212388261,0.0975536797168676,0.0799085526992561,0.803981623277182,,0.00339420434408922,0.0972433,0.81,1,2975972,2975447,525,0.76,0.782176,2,2975524
189761501,0.0434301940943307,0.0472145464348677,0.647779479326187,,0.00362743121505045,0.0477074,0.05,1,2457845,2457422,423,0.05,0.0496666,1,2457463
149270141,0.0765909612209422,0.0529544785410999,0.773353751914242,,0.00371231815625564,0.927317,0.77,2,2045998,2045493,505,0.78,0.773429,2,2045549
115867981,0.0397721822769261,0.0365865468179674,0.649310872894334,,0.00269908640429528,0.0522558,0.13,1,1421085,1420661,424,0.06,0.0584985,1,1420671
118959521,0.0611811338566557,0.0457140728811575,0.759571209800919,,0.00558821344821366,0.933334,0.77,2,1454362,1453866,496,0.78,0.777655,2,1453913
163850881,0.0871991386222885,0.0504671687163679,0.785604900459418,,0.00427936292350626,0.797529,0.79,2,2093740,2093227,513,0.8,0.783893,2,2093290
4591021,0.00382619278254952,0.000436377083547645,0.660030627871363,,0.261967467079783,0.0856192,0.15,1,47261,46830,431,0,0.000000503311,1,46840
194591621,0.0506453698104552,0.0280703839154911,0.751914241960184,,0.00401578897106416,0.931259,0.79,2,2672696,2672205,491,0.76,0.753998,2,2672248
25642901,0.045317111730774,0.018084076180071,0.698315467075038,,0.00553866069628514,0.0527796,0.01,1,158027,157571,456,0.02,0.0196468,1,157616
41371921,0.0759663486418705,0.08023365530256,0.718223583460949,,0.00381927570217417,0.0376923,0.91,1,557624,557155,469,0.92,0.930189,2,557192
204035921,0.0656319013055256,0.0615782995342502,0.64624808575804,,0.00326103795507359,0.0238213,0.01,1,2652860,2652438,422,0.01,0.0119503,1,2652498
148357361,0.217092205707006,0.214264430972896,0.647779479326187,,0.00195950892904513,0.0408073,0.05,1,1881571,1881148,423,0.07,0.0603775,1,1881235
159660681,0.118368917609904,0.111210452944369,0.647779479326187,,0.00414227051345989,0.0259813,0.01,1,2038152,2037729,423,0.07,0.05706,1,2037774
77529521,0.163931324842141,0.152464962346272,0.702909647779479,,0.00268667168914402,0.905539,0.79,2,1137367,1136908,459,0.75,0.75271,2,1136920
187187521,0.132282139113259,0.121674748413506,0.650842266462481,,0.00263754337192152,0.0726267,0.13,1,2419254,2418829,425,0.05,0.0582979,1,2418898
145748781,0.607595440612518,0.586527308263956,0.756508422664625,,0.00263361735089078,0.43,0.77,1,1995712,1995218,494,0.87,0.9004,2,1995380
159624501,0.0633302181689278,0.0548935656998131,0.704441041347626,,0.00359092983033223,0.925199,0.85,2,2172834,2172374,460,0.81,0.792564,2,2172438
345156601,0.0547896126643755,0.0512638740595436,0.647779479326187,,0.00452171514064705,0.0769578,0.07,1,4574990,4574567,423,0.01,0.0188997,1,4574605
188146001,0.0607030540616878,0.0593433743273586,0.762633996937213,,0.00462856657788907,0.0477816,0.95,1,2388600,2388102,498,0.94,0.931946,2,2388143
101092781,0.0553277841702889,0.0519089357988869,0.64624808575804,,0.00393005316044693,0.0663178,0.05,1,1198054,1197632,422,0.01,0.0128682,1,1197644
155648601,0.0729896289668586,0.072770306940843,0.70750382848392,,0.00375338221406364,0.0337994,0.01,1,1983292,1982830,462,0.06,0.0585128,1,1982879
310337741,0.085007212900951,0.106454341973176,0.759571209800919,,0.00403552518489437,0.942345,0.83,2,4023065,4022569,496,0.92,0.903765,2,4022609
280628981,0.0298786602391915,0.0629640205596802,0.653905053598775,,0.0040081491463557,0.0523407,0.09,1,3678480,3678053,427,0.1,0.0965448,1,3678065
142130421,0.0737785933231853,0.0676167301027629,0.702909647779479,,0.00359740245959912,0.946798,0.79,2,1884924,1884465,459,0.75,0.752366,2,1884477
114171461,0.0545716143439104,0.0538141470180305,0.64624808575804,,0.00300096558895621,0.217147,0.05,1,1392678,1392256,422,0.01,0.0164951,1,1392268
215937101,0.124393064241262,0.0567404251696457,0.837672281776417,,0.00431140774381121,0.901241,0.75,2,2771499,2770952,547,0.78,0.777141,2,2771050
4011321,0.00396965463379126,0.000425077418050378,0.658499234303216,,0.228969790859799,0.0144,0.1,1,45482,45052,430,0,5.72191E-17,1,45062
187935041,0.064998947921149,0.0556324513764983,0.70750382848392,,0.00437708901456872,0.2464,0.01,1,2430079,2429617,462,0.04,0.0474847,1,2429667
4776541,0.00664737539500348,0.00749252423637247,0.653905053598775,,0.272811773818745,0.000000853874,0,1,48044,47617,427,0,2.20853E-12,1,47627
289966001,0.348960337575138,0.320844167130761,0.791730474732006,,0.00233407255711299,0.4372,1,1,3976665,3976148,517,0.86,0.916,2,3976262
213451461,0.0822007214796589,0.0777561003295366,0.702909647779479,,0.00361607758666426,0.90849,0.81,2,2771491,2771032,459,0.77,0.766128,2,2771074
25423901,0.036179759519418,0.0348624211187219,0.673813169984686,,0.00520738940823191,0.0421548,0.03,1,156150,155710,440,0,0.00334587,1,155739
