Protocolo,Total_Tx,Throughput_Med,Throughput_Norm,Fluxo_ID,Fluxos
Vegas++CNN123,21.3065948486328,0.0118369971381293,0.00124121774407329,Fluxo322,40
Vegas++CNN123,20.1760749816895,0.011208930545383,0.00117535919985981,Fluxo323,40
Vegas++CNN123,25.2169342041016,0.0140094078911675,0.00146901494150615,Fluxo324,40
Vegas++CNN123,18.775203704834,0.0104306687249078,0.00109375130810853,Fluxo325,40
Vegas++CNN13,53.7926864624023,0.0298848258124457,0.0031336981536864,Fluxo326,40
Vegas++CNN13,61.2856903076172,0.034047605726454,0.0035702038175507,Fluxo327,40
Vegas++CNN13,66.2500801086426,0.036805600060357,0.00385940482565663,Fluxo328,40
Vegas++CNN13,72.3659324645996,0.0402032958136665,0.00421568439629076,Fluxo329,40
Vegas++CNN13,55.7704010009766,0.0309835561116536,0.00324891010545201,Fluxo330,40
Vegas++CNN13,51.2842178344727,0.0284912321302626,0.00298756707110108,Fluxo331,40
Vegas++CNN13,62.8778953552246,0.0349321640862359,0.00366295787662646,Fluxo332,40
Vegas++CNN13,66.1664123535156,0.0367591179741753,0.00385453075248782,Fluxo333,40
Vegas++CNN13,49.4296722412109,0.027460929022895,0.00287953033815982,Fluxo334,40
Vegas++CNN13,52.3526420593262,0.0290848011440701,0.00304980822767759,Fluxo335,40
Vegas++CNN13,42.7020835876465,0.0237233797709147,0.00248761401033017,Fluxo336,40
Vegas++CNN13,61.5506324768066,0.0341947958204481,0.00358563804924692,Fluxo337,40
Vegas++CNN13,45.1938934326172,0.0251077185736762,0.00263277463390267,Fluxo338,40
Vegas++CNN13,65.713249206543,0.0365073606703016,0.00382813168952264,Fluxo339,40
Vegas++CNN13,47.413875579834,0.0263410419887967,0.00276209990864634,Fluxo340,40
Vegas++CNN13,52.8530769348145,0.0293628205193414,0.00307896110976043,Fluxo341,40
Vegas++CNN13,57.7489585876465,0.0320827547709147,0.00336417116906599,Fluxo342,40
Vegas++CNN13,46.5729904174805,0.0258738835652669,0.00271311406216754,Fluxo343,40
Vegas++CNN13,46.8219108581543,0.0260121726989746,0.00272761494651916,Fluxo344,40
Vegas++CNN13,58.9968795776367,0.0327760442097982,0.00343686892705977,Fluxo345,40
Vegas++CNN13,52.6509399414063,0.0292505221896701,0.00306718559965503,Fluxo346,40
Vegas++CNN13,45.4374771118164,0.025243042839898,0.00264696462469832,Fluxo347,40
Vegas++CNN13,53.5273132324219,0.0297373962402344,0.0031182388105021,Fluxo348,40
Vegas++CNN13,50.5806121826172,0.028100340101454,0.00294657845578655,Fluxo349,40
Vegas++CNN13,30.5264511108398,0.0169591395060221,0.00177832136254243,Fluxo350,40
Vegas++CNN13,57.3206748962402,0.0318448193868001,0.00333922146119163,Fluxo351,40
Vegas++CNN13,52.4442596435547,0.0291356998019748,0.00305514541890976,Fluxo352,40
Vegas++CNN13,58.5591659545898,0.0325328699747721,0.00341136987760545,Fluxo353,40
Vegas++CNN13,45.0074729919434,0.0250041516621908,0.0026219146930972,Fluxo354,40
Vegas++CNN13,52.3328170776367,0.0290737872653537,0.00304865332145143,Fluxo355,40
Vegas++CNN13,45.7551002502441,0.0254195001390245,0.00266546779135379,Fluxo356,40
Vegas++CNN13,44.4888916015625,0.0247160508897569,0.00259170468403382,Fluxo357,40
Vegas++CNN13,46.372673034668,0.0257625961303711,0.00270144455365341,Fluxo358,40
Vegas++CNN13,29.5727462768555,0.0164293034871419,0.00172276319517878,Fluxo359,40
Vegas++CNN13,41.6520462036133,0.023140025668674,0.00242644398094437,Fluxo360,40
Vegas++CNN13,54.8200035095215,0.0304555575052897,0.00319354460764735,Fluxo361,40
Vegas++CNN13,44.0721244812012,0.0244845136006673,0.00256742587511978,Fluxo362,40
Vegas++CNN13,37.2672920227051,0.020704051123725,0.00217100970196139,Fluxo363,40
Vegas++CNN13,40.8196983337402,0.0226776101854112,0.0023779554752649,Fluxo364,40
Vegas++CNN13,55.8237533569336,0.0310131963094075,0.00325201815210951,Fluxo365,40
Vegas,10.108211517334,0.00561567306518555,0.000588854839794638,Fluxo366,40
Vegas,10.5667533874512,0.00587041854858398,0.000615567240796928,Fluxo367,40
Vegas,10.4081382751465,0.00578229904174805,0.000606327102085444,Fluxo368,40
Vegas,9.81837844848633,0.00545465469360352,0.000571970586330927,Fluxo369,40
Vegas,9.9034538269043,0.00550191879272461,0.000576926660730723,Fluxo370,40
Vegas,9.9741096496582,0.00554117202758789,0.000581042722520384,Fluxo371,40
Vegas,9.5343132019043,0.00529684066772461,0.000555422337911269,Fluxo372,40
Vegas,10.2697105407715,0.00570539474487305,0.000598262981028149,Fluxo373,40
Vegas,9.3728141784668,0.00520711898803711,0.000546014196677758,Fluxo374,40
Vegas,9.59631729125977,0.0053312873840332,0.000559034392134849,Fluxo375,40
Vegas,9.61650466918945,0.00534250259399414,0.000560210409789038,Fluxo376,40
Vegas,9.39876937866211,0.00522153854370117,0.000547526219376001,Fluxo377,40
Vegas,9.85586929321289,0.00547548294067383,0.000574154619117277,Fluxo378,40
Vegas,9.00655746459961,0.00500364303588867,0.000524677876380332,Fluxo379,40
Vegas,9.15075302124023,0.0050837516784668,0.000533078002481681,Fluxo380,40
Vegas,9.37858200073242,0.00521032333374023,0.000546350201721812,Fluxo381,40
Vegas,9.73330307006836,0.00540739059448242,0.000567014511931131,Fluxo382,40
Vegas,8.93878555297852,0.00496599197387695,0.000520729817112698,Fluxo383,40
Vegas,9.06423568725586,0.00503568649291992,0.000528037926820871,Fluxo384,40
Vegas,9.0267448425293,0.00501485824584961,0.000525853894034521,Fluxo385,40
Vegas,9.05414199829102,0.00503007888793945,0.000527449917993777,Fluxo386,40
Vegas,8.7282600402832,0.00484903335571289,0.000508465633004728,Fluxo387,40
Vegas,8.83496475219727,0.0049083137512207,0.000514681726319726,Fluxo388,40
Vegas,8.90994644165039,0.00494997024536133,0.000519049791892428,Fluxo389,40
Vegas,9.02241897583008,0.00501245498657227,0.00052560189025148,Fluxo390,40
Vegas,8.29134750366211,0.00460630416870117,0.000483013250917641,Fluxo391,40
Vegas,8.98637008666992,0.00499242782592773,0.000523501858726143,Fluxo392,40
Vegas,8.72393417358398,0.00484663009643555,0.000508213629221688,Fluxo393,40
Vegas,8.40958786010742,0.00467199325561523,0.000489901354320747,Fluxo394,40
Vegas,8.33028030395508,0.00462793350219727,0.000485281284965005,Fluxo395,40
Vegas,8.23799514770508,0.00457666397094727,0.000479905204260141,Fluxo396,40
Vegas,7.92653274536133,0.00440362930297852,0.000461760931881228,Fluxo397,40
Vegas,8.55666732788086,0.00475370407104492,0.000498469482944123,Fluxo398,40
Vegas,8.5883903503418,0.00477132797241211,0.00050031751068642,Fluxo399,40
Vegas,8.30720901489258,0.00461511611938477,0.000483937264788789,Fluxo400,40
Vegas,8.17022323608398,0.00453901290893555,0.000475957144992507,Fluxo401,40
Vegas,8.18320083618164,0.00454622268676758,0.000476713156341629,Fluxo402,40
Vegas,8.2884635925293,0.00460470199584961,0.000482845248395614,Fluxo403,40
Vegas,8.22213363647461,0.00456785202026367,0.000478981190388993,Fluxo404,40
Vegas,8.12408065795898,0.00451337814331055,0.000473269104640076,Fluxo405,40
NewReno,10.4499549865723,0.0058055305480957,0.000608763138654835,Fluxo406,40
NewReno,10.7253684997559,0.00595853805541992,0.000624807379508412,Fluxo407,40
NewReno,10.0952339172363,0.00560846328735352,0.000588098828445517,Fluxo408,40
NewReno,9.97555160522461,0.00554197311401367,0.000581126723781397,Fluxo409,40
NewReno,9.9495964050293,0.00552755355834961,0.000579614701083154,Fluxo410,40
NewReno,10.115421295166,0.00561967849731445,0.000589274846099706,Fluxo411,40
NewReno,10.1831932067871,0.00565732955932617,0.00059322290536734,Fluxo412,40
NewReno,10.0029487609863,0.00555719375610352,0.000582722747740653,Fluxo413,40
NewReno,10.3865089416504,0.00577028274536133,0.000605067083170242,Fluxo414,40
NewReno,9.84433364868164,0.00546907424926758,0.00057348260902917,Fluxo415,40
NewReno,9.6511116027832,0.00536172866821289,0.000562226440053362,Fluxo416,40
NewReno,10.1038856506348,0.0056132698059082,0.000588602836011598,Fluxo417,40
NewReno,9.48240280151367,0.00526800155639648,0.000552398292514784,Fluxo418,40
NewReno,9.29639053344727,0.0051646614074707,0.000541562129844043,Fluxo419,40
NewReno,9.39876937866211,0.00522153854370117,0.000547526219376001,Fluxo420,40
NewReno,9.21564102172852,0.00511980056762695,0.000536858059227288,Fluxo421,40
NewReno,9.09884262084961,0.00505491256713867,0.000530053957085195,Fluxo422,40
NewReno,9.5818977355957,0.00532327651977539,0.000558194379524714,Fluxo423,40
NewReno,8.89408493041992,0.00494115829467773,0.00051812577802128,Fluxo424,40
NewReno,8.90994644165039,0.00494997024536133,0.000519049791892428,Fluxo425,40
NewReno,9.14786911010742,0.00508214950561523,0.000532909999959654,Fluxo426,40
NewReno,9.50403213500977,0.0052800178527832,0.000553658311429986,Fluxo427,40
NewReno,9.17959213256836,0.00509977340698242,0.000534758027701951,Fluxo428,40
NewReno,8.80612564086914,0.00489229202270508,0.000513001701099457,Fluxo429,40
NewReno,9.2127571105957,0.00511819839477539,0.000536690056705261,Fluxo430,40
NewReno,9.07144546508789,0.00503969192504883,0.000528457933125939,Fluxo431,40
NewReno,8.78738021850586,0.00488187789916992,0.000511909684706281,Fluxo432,40
NewReno,8.67779159545898,0.00482099533081055,0.000505525588869256,Fluxo433,40
NewReno,8.64318466186523,0.0048017692565918,0.000503509558604932,Fluxo434,40
NewReno,8.65327835083008,0.00480737686157227,0.000504097567432027,Fluxo435,40
NewReno,8.66048812866211,0.00481138229370117,0.000504517573737094,Fluxo436,40
NewReno,8.74123764038086,0.00485624313354492,0.00050922164435385,Fluxo437,40
NewReno,8.36056137084961,0.00464475631713867,0.000487045311446288,Fluxo438,40
NewReno,8.61001968383789,0.00478334426879883,0.000501577529601622,Fluxo439,40
NewReno,8.47735977172852,0.00470964431762695,0.000493849413588381,Fluxo440,40
NewReno,8.24664688110352,0.00458147048950195,0.000480409211826223,Fluxo441,40
NewReno,8.37353897094727,0.0046519660949707,0.00048780132279541,Fluxo442,40
NewReno,7.97123336791992,0.00442846298217773,0.000464364970972646,Fluxo443,40
NewReno,7.81261825561523,0.0043403434753418,0.000455124832261162,Fluxo444,40
NewReno,7.88759994506836,0.00438199996948242,0.000459492897833863,Fluxo445,40
Cubic,23.5635871887207,0.0130908817715115,0.00137269905118297,Fluxo446,40
Cubic,23.2209358215332,0.0129005199008518,0.00135273786263991,Fluxo447,40
Cubic,23.4188537597656,0.0130104743109809,0.00136426759127791,Fluxo448,40
Cubic,23.1782035827637,0.012876779768202,0.00135024849193654,Fluxo449,40
Cubic,22.3268737792969,0.012403818766276,0.00130065419187929,Fluxo450,40
Cubic,25.9754104614258,0.014430783589681,0.00151320004925036,Fluxo451,40
Cubic,26.3401794433594,0.0146334330240885,0.00153444970158007,Fluxo452,40
Cubic,23.2536544799805,0.0129186969333225,0.00135464389125291,Fluxo453,40
Cubic,20.8425903320312,0.0115792168511285,0.00121418711607161,Fluxo454,40
Cubic,28.3145141601562,0.0157302856445313,0.00164946476150109,Fluxo455,40
Cubic,19.3210906982422,0.0107339392768012,0.00112555200771776,Fluxo456,40
Cubic,20.810791015625,0.0115615505642361,0.00121233464381814,Fluxo457,40
Cubic,23.7330513000488,0.0131850285000271,0.00138257119938208,Fluxo458,40
Cubic,23.3414421081543,0.0129674678378635,0.00135975796802461,Fluxo459,40
Cubic,21.1267509460449,0.0117370838589138,0.00123074092013022,Fluxo460,40
Cubic,20.0739479064941,0.0111521932813856,0.00116940977721469,Fluxo461,40
Cubic,22.3180198669434,0.0123988999260796,0.00130013840635862,Fluxo462,40
Cubic,26.3608551025391,0.0146449195014106,0.00153565416410572,Fluxo463,40
Cubic,20.1093826293945,0.0111718792385525,0.00117147403042515,Fluxo464,40
Cubic,20.1093826293945,0.0111718792385525,0.00117147403042515,Fluxo465,40
Cubic,21.7196388244629,0.0120664660135905,0.00126527966084249,Fluxo466,40
Cubic,20.8362884521484,0.0115757158067491,0.0012138199994494,Fluxo467,40
Cubic,19.6635665893555,0.010924203660753,0.00114550297388514,Fluxo468,40
Cubic,21.1439819335938,0.0117466566297743,0.00123174471297677,Fluxo469,40
Cubic,26.6745223999023,0.0148191791110569,0.00155392688285729,Fluxo470,40
Cubic,19.931396484375,0.011072998046875,0.00116110543032894,Fluxo471,40
Cubic,22.1341171264648,0.0122967317369249,0.00128942513442159,Fluxo472,40
Cubic,22.4717674255371,0.0124843152364095,0.0013090949852578,Fluxo473,40
Cubic,22.2038383483887,0.0123354657491048,0.00129348675094948,Fluxo474,40
Cubic,20.1023979187012,0.0111679988437229,0.00117106713542802,Fluxo475,40
Cubic,22.3224029541016,0.0124013349745009,0.00130039374352504,Fluxo476,40
Cubic,22.2282371520996,0.0123490206400553,0.00129490810561996,Fluxo477,40
Cubic,20.3057632446289,0.0112809795803494,0.00118291420216318,Fluxo478,40
Cubic,21.8271102905273,0.0121261723836263,0.00127154042149469,Fluxo479,40
Cubic,22.5680274963379,0.0125377930535211,0.00131470262499434,Fluxo480,40
Cubic,19.4086875915527,0.0107826042175293,0.00113065497321155,Fluxo481,40
Cubic,17.0370864868164,0.00946504804823134,0.00099249712143021,Fluxo482,40
Cubic,20.8185195922852,0.0115658442179362,0.00121278487279913,Fluxo483,40
Cubic,20.958797454834,0.0116437763637967,0.00122095677325217,Fluxo484,40
Cubic,20.5285606384277,0.0114047559102376,0.001195893285892,Fluxo485,40
Bbr,3.18682479858398,0.00177045822143555,0.000185648786929886,Fluxo486,40
Bbr,2.34616470336914,0.00130342483520508,0.000136676051759021,Fluxo487,40
Bbr,1.68627548217773,0.000936819712320964,9.8234141341879E-05,Fluxo488,40
Bbr,1.74052810668945,0.000966960059271918,0.000101394633231122,Fluxo489,40
Bbr,1.59696197509766,0.000887201097276476,9.30311743468821E-05,Fluxo490,40
Bbr,1.60514450073242,0.000891746944851345,0.0000935078481692999,Fluxo491,40
Bbr,1.51775741577148,0.000843198564317491,8.84171050812125E-05,Fluxo492,40
Bbr,1.84983062744141,0.00102768368191189,0.00010776206215128,Fluxo493,40
Bbr,3.54843139648437,0.00197135077582465,0.000206714214271821,Fluxo494,40
Bbr,9.21996688842773,0.0051222038269043,0.000537110063010328,Fluxo495,40
Bbr,1.50576400756836,0.0008365355597602,8.77184279261162E-05,Fluxo496,40
Bbr,1.43484878540039,0.000797138214111328,8.35872547984951E-05,Fluxo497,40
Bbr,2.17024612426758,0.00120569229125977,0.000126427897915375,Fluxo498,40
Bbr,7.41971206665039,0.00412206225925022,0.000432236044213894,Fluxo499,40
Bbr,1.7556266784668,0.000975348154703776,0.000102274201990623,Fluxo500,40
Bbr,1.45840072631836,0.000810222625732422,8.49592753950487E-05,Fluxo501,40
Bbr,4.93673324584961,0.00274262958102756,0.000287589872808712,Fluxo502,40
Bbr,1.74094772338867,0.000967193179660373,0.000101419078042528,Fluxo503,40
Bbr,1.76206588745117,0.000978925493028429,0.000102649318732927,Fluxo504,40
Bbr,1.50303268432617,0.000835018157958984,8.75593144264187E-05,Fluxo505,40
Bbr,2.05925750732422,0.00114403194851346,0.000119962245298477,Fluxo506,40
Bbr,1.37861251831055,0.000765895843505859,8.0311205618969E-05,Fluxo507,40
Bbr,1.86400604248047,0.00103555891248915,0.000108587852325687,Fluxo508,40
Bbr,1.76284408569336,0.0009793578253852,0.000102694652746807,Fluxo509,40
Bbr,1.44384765625,0.000802137586805556,8.41114848903755E-05,Fluxo510,40
Bbr,2.06653213500977,0.00114807340833876,0.000120386029438034,Fluxo511,40
Bbr,3.64680862426758,0.00202600479125977,0.000212445189193189,Fluxo512,40
Bbr,1.55741500854492,0.000865230560302734,9.07273619846417E-05,Fluxo513,40
Bbr,1.82518005371094,0.0010139889187283,0.000106326040593954,Fluxo514,40
Bbr,26.0480499267578,0.0144711388481988,0.0015174316683303,Fluxo515,40
Bbr,1.59202575683594,0.000884458753797743,9.27436144745237E-05,Fluxo516,40
Bbr,1.39919281005859,0.000777329338921441,8.15101125056562E-05,Fluxo517,40
Bbr,2.75355529785156,0.00152975294325087,0.000160408630250914,Fluxo518,40
Bbr,1.3404655456543,0.000744703080919054,7.80889500366015E-05,Fluxo519,40
Bbr,1.48531723022461,0.000825176239013672,8.65272989339672E-05,Fluxo520,40
Bbr,1.26848220825195,0.000704712337917752,7.38955537526741E-05,Fluxo521,40
Bbr,1.63766098022461,0.000909811655680339,9.54020988277099E-05,Fluxo522,40
Bbr,1.43230056762695,0.00079572253757053,8.34388081255929E-05,Fluxo523,40
Bbr,1.17778015136719,0.000654322306315104,6.8611696654479E-05,Fluxo524,40
Bbr,3.02328491210937,0.00167960272894965,0.000176121755022718,Fluxo525,40
