#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
5627441,0.09044652153236256,0.100756779943921,0.8603238631799162,0.0341776776548997,0.0111225,0.08,1,331170,330745,425,0.01,0.0167041,1,330763
3596641,0.11533051351512666,0.15743296064037857,0.9372469380054147,0.02534726962888798,0.847063,0.78,2,240102,239639,463,0.73,0.72595,2,239659
15030081,0.19900947628041843,0.18891955276845426,0.880566777607679,0.02877774238080068,0.113171,0.17,1,385384,384949,435,0.17,0.164896,1,384971
614241,0.06862367995748786,0.08185144286542113,0.8744939032793502,0.04749515819920407,0.172012,0.21,1,333974,333542,432,0.18,0.180853,1,333556
9971321,0.17338685242625357,0.18152177794796287,0.9595141438759536,0.03426996263090561,0.0217331,0.98,1,101431,100957,474,0.89,0.896,2,100975
9444361,0.15176716221810194,0.15743296064037857,0.8663967375082451,0.031836799708733446,0.196221,0.07,1,159260,158832,428,0.04,0.040506,1,158852
1912361,0.11349284536785136,0.10039515643333005,0.8603238631799162,0.047571008864414406,0.000440018,0.05,1,88284,87859,425,0.03,0.0315991,1,87873
11095781,0.13804561229617565,0.1549140332701325,0.9392712294481907,0.03246459038112431,0.810835,0.85,2,126245,125781,464,0.8,0.799088,2,125801
14640541,0.08842683733136175,0.06297318425615142,0.8623481546226925,542.9602106372973,0.0102622,0.06,1,93423,92997,426,0.08,0.0754399,1,93011
1215761,0.11356287580793291,0.110203072448265,0.9372469380054147,0.047679728151215885,0.824,0.79,2,96012,95549,463,0.78,0.779608,2,95567
16054921,0.1472481483920282,0.15551857583899154,0.8623481546226925,0.02548847828395455,0.0307968,0.03,1,182088,181662,426,0.0,1.28002e-05,1,181682
881301,0.12567703785852774,0.12594636851230284,0.8623481546226925,0.0322362798788412,0.0864475,0.04,1,207908,207482,426,0.02,0.0197388,1,207500
12171941,0.0910720637066046,0.06297318425615142,0.9291497722343095,0.048415479603756126,0.880708,0.72,2,72964,72505,459,0.72,0.7235,2,72519
2922481,0.0909017193928927,0.06297318425615142,0.9534412695476248,0.04794014876843803,0.622995,0.88,1,72285,71814,471,0.91,0.909037,2,71828
1099921,0.07480875580739381,0.08313704042201046,0.9291497722343095,542.9602106372973,0.868501,0.77,2,126304,125845,459,0.75,0.746147,2,125859
16013301,0.17610132061049594,0.16498974275111672,0.9534412695476248,0.030358343826008688,0.750778,0.93,2,308755,308284,471,0.9,0.901504,2,308306
20147321,0.15601441377331862,0.1567278184096703,0.9453441037765196,0.03405947703494693,0.782728,0.84,2,196630,196163,467,0.8,0.797125,2,196183
2179221,0.2681345678798416,0.09445977638422713,0.9534412695476248,0.047702483350778986,0.96,0.72,2,169769,169298,471,0.7,0.700562,2,169322
8627861,0.07987555278302441,0.09320047013206476,0.8582995717371399,0.04846857506940336,0.0160205,0.03,1,71255,70831,424,0.06,0.0480838,1,70845
18798001,0.16421980472909098,0.15743296064037857,0.9372469380054147,0.03366821402023696,0.505441,0.76,1,308693,308230,463,0.75,0.749088,2,308248
2088341,0.05228371711710671,0.0808267117246129,0.8582995717371399,0.04799577258959228,0.132947,0.07,1,258840,258416,424,0.02,0.0205005,1,258430
3765441,0.12182883363080282,0.13447844781420815,0.9493926866620721,0.03257305683237509,0.0144157,0.84,1,210852,210383,469,0.81,0.808367,2,210401
5170261,0.18325578178639573,0.1140228683722825,0.880566777607679,0.047942677123945045,0.0725593,0.1,1,259314,258879,435,0.07,0.0751518,1,258901
6296201,0.10924874833696264,0.12590622310733954,0.9615384353187298,0.03121988096502273,0.684055,0.97,1,106102,105627,475,0.83,0.841554,2,105645
17020661,0.14195359475991612,0.12594636851230284,0.9372469380054147,0.032898329768352066,0.96,0.7,2,169769,169306,463,0.71,0.703784,2,169324
1074121,0.15658475177182068,0.12606885135568105,0.9331983551198622,542.9602106372973,0.561145,0.69,1,196462,196001,461,0.72,0.718308,2,196015
1766121,0.08273938769419752,0.06297318425615142,0.8927125262643365,542.9602106372973,0.69898,0.33,1,269132,268691,441,0.38,0.377802,1,268705
19743361,0.1426493251004561,0.15743296064037857,0.9635627267615061,0.02622170138098778,0.357877,0.98,1,195143,194667,476,0.92,0.924,2,194687
1601401,0.16462358384307474,0.17722385812248054,0.9352226465626384,0.0007382798080472499,0.822545,0.72,2,210434,209972,462,0.74,0.737428,2,209990
6144541,0.12667087074806357,0.13854226482721824,0.8603238631799162,0.034017000662429145,7.80789e-05,0.01,1,436455,436030,425,0.01,0.00998656,1,436048
16403101,0.13324836942437246,0.1551475063507622,0.8704453203937976,0.03401131186253837,0.0720002,0.12,1,299176,298746,430,0.1,0.0998033,1,298764
12648621,0.28559486003531126,0.22040614489653,0.9372469380054147,0.0007382798080472499,0.0260184,0.65,1,174501,174038,463,0.72,0.704212,2,174062
35298021,0.17619911086466392,0.12614756783600123,0.8744939032793502,0.03408905879437896,0.0292104,0.05,1,256175,255743,432,0.04,0.0449371,1,255764
3299121,0.05993596223196459,0.06297318425615142,0.9372469380054147,542.9602106372973,0.878,0.85,2,146115,145652,463,0.8,0.801619,2,145666
7335561,0.12919322840073086,0.12896908135659813,0.8603238631799162,0.0340879210344008,0.000105595,0.02,1,440409,439984,425,0.0,3.0726e-06,1,440002
2619441,0.07894891126167496,0.06297318425615142,0.9372469380054147,542.9602106372973,0.843875,0.75,2,232301,231838,463,0.8,0.79538,2,231852
2728141,0.10094919482999956,0.18992869804615908,0.9352226465626384,0.0007382798080472499,0.00192533,0.72,1,121034,120572,462,0.73,0.728429,2,120586
21905341,0.11293654500260887,0.12494367798598427,0.9534412695476248,0.0340413992930718,0.360533,0.96,1,195193,194722,471,0.92,0.92239,2,194740
6299121,0.04708600738186418,0.1259383394313102,0.9493926866620721,0.03121988096502273,0.680811,0.87,1,106104,105635,469,0.76,0.768062,2,105653
11147761,0.06699042498666682,0.11287093139927684,0.9493926866620721,542.9602106372973,0.103309,0.96,1,81243,80774,469,0.82,0.8384,2,80792
24431481,0.07878235237715665,0.1114570259797656,0.9473683952192958,0.031195608752155424,0.479349,0.88,1,210601,210133,468,0.85,0.851001,2,210151
3377561,0.05976262112014109,0.06297239709134822,0.8562752802943636,0.048440763158826235,0.0355231,0.07,1,63902,63479,423,0.01,0.0100121,1,63493
4413201,0.0631491607124635,0.06305520682864506,0.9392712294481907,542.9602106372973,0.029184,0.81,1,198279,197815,464,0.76,0.761913,2,197829
26949841,0.1577293709242348,0.15743296064037857,0.8643724460654688,0.033720550979232086,0.214595,0.03,1,225817,225390,427,0.02,0.0180025,1,225410
18792601,0.19389756960689744,0.15743296064037857,0.9331983551198622,0.03366821402023696,0.436028,0.66,1,308671,308210,461,0.71,0.700132,2,308230
2370141,0.05625147781686276,0.06297318425615142,0.9453441037765196,0.015873015873015872,0.192882,0.89,1,202330,201863,467,0.95,0.943893,2,201877
6501461,0.15529739039356463,0.1623196797386559,0.8643724460654688,0.034017000662429145,0.0276227,0.02,1,437641,437214,427,0.0,0.00200419,1,437233
22422621,0.0788631081999534,0.15743296064037857,0.9473683952192958,0.034059097781620876,0.76,0.9,2,197074,196606,468,0.82,0.831188,2,196624
35695301,0.09963770134063432,0.12949553717697954,0.8562752802943636,0.0007382798080472499,0.019306,0.02,1,257501,257078,423,0.01,0.01353,1,257093
41848881,0.11812841886784461,0.15743296064037857,0.9534412695476248,0.021792022532704278,0.0243692,0.96,1,283456,282985,471,0.83,0.84208,2,283005
5950061,0.1135519926990013,0.1128438529300467,0.8623481546226925,0.03387566558958722,0.0265635,0.06,1,85323,84897,426,0.03,0.025193,1,84915
2729401,0.08380640554814289,0.06811179609145337,0.9372469380054147,542.9602106372973,0.894325,0.79,2,232740,232277,463,0.82,0.819354,2,232291
13330441,0.19944953242417418,0.18891955276845426,0.8663967375082451,0.027543525640053197,0.0539759,0.03,1,178602,178174,428,0.01,0.00801537,1,178196
122641,0.3374962488038646,0.25190533166145695,0.9534412695476248,0.01698043558508675,0.801413,0.81,2,232306,231835,471,0.84,0.824791,2,231861
6157841,0.05203025108735206,0.0705420887048589,0.9352226465626384,542.9602106372973,0.816021,0.86,2,126255,125793,462,0.79,0.793678,2,125807
20688101,0.09142931358675038,0.128843922152889,0.9433198123337433,0.03363901151413098,0.52482,0.85,1,210591,210125,466,0.86,0.852803,2,210140
2926281,0.08628838528941182,0.06297318425615142,0.9473683952192958,0.048890810439074214,0.855723,0.9,2,122312,121844,468,0.9,0.892952,2,121858
2902041,0.10925269149237266,0.06297318425615142,0.9331983551198622,0.04794014876843803,0.419839,0.62,1,72247,71786,461,0.75,0.740659,2,71800
861121,0.18185201846043655,0.15743296064037857,0.8704453203937976,0.03158358490470628,0.00308532,0.09,1,398110,397680,430,0.07,0.0673154,1,397700
1205361,0.06560700834262324,0.0629734991220727,0.8582995717371399,542.9602106372973,0.00356662,0.03,1,347647,347223,424,0.04,0.0380961,1,347241
9412241,0.14591898956642618,0.15743296064037857,0.8643724460654688,0.0306899376507532,0.101347,0.06,1,159149,158722,427,0.03,0.0317601,1,158742
4993361,0.10878881868994052,0.06297318425615142,0.9372469380054147,0.014027316352897749,0.0138089,0.72,1,200759,200296,463,0.8,0.797876,2,200310
1479301,0.06677292053425134,0.13765812132026187,0.9514169781048485,0.047702483350778986,0.0113695,0.89,1,167362,166892,470,0.82,0.81968,2,166908
6975701,0.147212975445771,0.0895006381240552,0.8663967375082451,0.034017000662429145,0.0496397,0.06,1,439223,438795,428,0.01,0.0111781,1,438816
3573861,0.11665446737558749,0.0632795487975576,0.8704453203937976,0.048309288672461655,0.314297,0.08,1,94482,94052,430,0.1,0.0952067,1,94069
