#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),rtt_ratio_real,ack_ewma,send_ack_ewma_norm,rtt_ratio_norm,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
820521,1438.57,1411.31,1440,1460,2.2360248447205,0.777996506351842,0.754925192701675,0.779220779220779,0.710232,0,2,898718,897278,1440
821981,1531.13,1438.57,1536,1460,2.38509316770186,0.828054102873336,0.769506865582224,0.831168831168831,0.734093,0,2,900254,898718,1536
823441,1535.76,1531.13,1536,1460,2.38509316770186,0.830558064324228,0.819018224416546,0.831168831168831,0.779637,0,2,901790,900254,1536
839501,917.213,1016.25,912,1460,1.41614906832298,0.496040171545696,0.543603267236169,0.493506493506494,0.273311,0,1,918590,917678,912
848261,1127.82,1124.33,1128,1460,1.75155279503106,0.609939050441573,0.601416444232857,0.61038961038961,0.465047,0,1,924830,923702,1128
849721,1241.99,1127.82,1248,1460,1.93788819875776,0.67168360310859,0.603283283497462,0.675324675324675,0.492019,0,1,926078,924830,1248
858481,1486.56,1459.25,1488,1460,2.31055900621118,0.803950093830953,0.780568824319192,0.805194805194805,0.749258,0,2,934358,932870,1488
859941,1579.13,1486.56,1584,1460,2.45962732919255,0.854013098476532,0.795177242747945,0.857142857142857,0.785703,0,2,935942,934358,1584
864321,1680.96,1699.13,1680,1460,2.60869565217391,0.909084026023893,0.908883266380311,0.909090909090909,0.938525,0,2,940934,939254,1680
868701,1821.7,1778.04,1824,1460,2.83229813664596,0.985197964382095,0.951093090555077,0.987012987012987,0.949266,0,2,946358,944534,1824
887681,1462.51,1434.1,1464,1460,2.27329192546584,0.790943555408935,0.767115813572831,0.792207792207792,0.732157,0,2,967454,965990,1464
890601,1514.16,1555.13,1512,1460,2.34782608695652,0.81887651630279,0.831856087554227,0.818181818181818,0.778345,0,2,970526,969014,1512
894981,1721.99,1607.77,1728,1460,2.6832298136646,0.931273559140541,0.860013800702873,0.935064935064935,0.927974,0,2,975470,973742,1728
909581,1080.9,1098.02,1080,1460,1.67701863354037,0.58456413223945,0.587342936768175,0.584415584415585,0.428978,0,1,989150,988070,1080
912501,1176.9,1194.05,1176,1460,1.82608695652174,0.63648212344584,0.63871043664782,0.636363636363636,0.494637,0,1,991526,990350,1176
921261,1509.41,1460.27,1512,1460,2.34782608695652,0.816307657362891,0.781114433502544,0.818181818181818,0.729854,0,2,999758,998246,1512
922721,1534.67,1509.41,1536,1460,2.38509316770186,0.829968578799072,0.807399958276945,0.831168831168831,0.777942,0,2,1001294,999758,1536
924181,1604.33,1534.67,1608,1460,2.49689440993789,0.867641571168209,0.820911809229354,0.87012987012987,0.797177,0,2,1002902,1001294,1608
928561,1724.28,1653.59,1728,1460,2.6832298136646,0.932512019555777,0.884523421076562,0.935064935064935,0.921019,0,2,1007894,1006166,1728
937321,1416.39,1423.86,1416,1460,2.19875776397516,0.766001287133532,0.761638325300754,0.766233766233766,0.711122,0,2,1017686,1016270,1416
940241,1557.36,1507.22,1560,1460,2.42236024844721,0.842239612345666,0.806228503265631,0.844155844155844,0.772579,0,2,1020758,1019198,1560
941701,1582.67,1557.36,1584,1460,2.45962732919255,0.855927574402267,0.833048939004103,0.857142857142857,0.795032,0,2,1022342,1020758,1584
946081,1703.76,1699.14,1704,1460,2.64596273291925,0.921414548935411,0.908888615489952,0.922077922077922,0.931922,0,2,1027358,1025654,1704
947541,1795.19,1703.76,1800,1460,2.79503105590062,0.970861027435414,0.911359904143955,0.974025974025974,0.942769,0,2,1029158,1027358,1800
953381,1133.1,1685.94,1104,1460,1.71428571428571,0.612794539957925,0.901827790764227,0.597402597402597,0.447351,0,1,1035518,1034414,1104
956301,896.593,1059.85,888,1460,1.37888198757764,0.48488861968449,0.566925385269622,0.480519480519481,0.271976,0,1,1037462,1036574,888
965061,1150.56,1123.13,1152,1460,1.7888198757764,0.622237124608587,0.600774551075973,0.623376623376624,0.468644,0,1,1043654,1042502,1152
966521,1243.13,1150.56,1248,1460,1.93788819875776,0.672300129254166,0.615447158820414,0.675324675324675,0.481457,0,1,1044902,1043654,1248
975281,1508.27,1437.42,1512,1460,2.34782608695652,0.815691131217315,0.768891717973543,0.818181818181818,0.740064,0,2,1053134,1051622,1512
976741,1557.41,1508.27,1560,1460,2.42236024844721,0.842266652966086,0.806790159777905,0.844155844155844,0.758026,0,2,1054694,1053134,1560
982581,1748.33,1678.56,1752,1460,2.72049689440994,0.945518557977794,0.89788014784939,0.948051948051948,0.928765,0,2,1061342,1059590,1752
989881,1447.74,1594.8,1440,1460,2.2360248447205,0.782955756136869,0.853076005498885,0.779220779220779,0.700298,0,2,1069742,1068302,1440
1005941,1678.62,1652.33,1680,1460,2.60869565217391,0.907818524988237,0.883849433261834,0.909090909090909,0.909676,0,2,1086062,1084382,1680
1007401,1771.13,1678.62,1776,1460,2.75776397515528,0.957849080889312,0.897912242507235,0.961038961038961,0.933871,0,2,1087838,1086062,1776
1014701,1038.25,1157.09,1032,1460,1.60248447204969,0.561498483021194,0.618940127415792,0.558441558441558,0.411659,0,1,1095302,1094270,1032
1027841,1484.38,1415.7,1488,1460,2.31055900621118,0.802771122780641,0.757273451833942,0.805194805194805,0.733491,0,2,1106846,1105358,1488
1029301,1556.22,1484.38,1560,1460,2.42236024844721,0.84162308620009,0.794011136846272,0.844155844155844,0.767396,0,2,1108406,1106846,1560
1035141,1726.61,1700.28,1728,1460,2.6832298136646,0.933772112467349,0.909498413988991,0.935064935064935,0.925357,0,2,1115054,1113326,1728
1051201,1486.55,1459.08,1488,1460,2.31055900621118,0.803944685706869,0.7804778894553,0.805194805194805,0.725094,0,2,1131854,1130366,1488
1052661,1533.53,1486.55,1536,1460,2.38509316770186,0.829352052653496,0.795171893638304,0.831168831168831,0.776038,0,2,1133390,1131854,1536
1054121,1604.28,1533.53,1608,1460,2.49689440993789,0.867614530547789,0.820302010730314,0.87012987012987,0.796415,0,2,1134998,1133390,1608
1058501,1703.76,1699.19,1704,1460,2.64596273291925,0.921414548935411,0.908915361038155,0.922077922077922,0.920011,0,2,1140014,1138310,1704
1059961,1772.39,1703.76,1776,1460,2.75776397515528,0.958530504523896,0.911359904143955,0.961038961038961,0.938004,0,2,1141790,1140014,1776
1071641,1485.47,1437.5,1488,1460,2.31055900621118,0.803360608305797,0.768934510850669,0.805194805194805,0.738318,0,2,1154366,1152878,1488
1073101,1556.27,1485.47,1560,1460,2.42236024844721,0.84165012682051,0.794594189797108,0.844155844155844,0.769327,0,2,1155926,1154366,1560
1077481,1677.48,1629.53,1680,1460,2.60869565217391,0.907201998842662,0.871653463281037,0.909090909090909,0.907717,0,2,1160822,1159142,1680
1078941,1771.07,1677.48,1776,1460,2.75776397515528,0.957816632144808,0.897302444008195,0.961038961038961,0.933087,0,2,1162598,1160822,1776
1083321,1823.88,1821.59,1824,1460,2.83229813664596,0.986376935432407,0.974388463040327,0.987012987012987,0.946998,0,2,1168022,1166198,1824
1089161,1230.51,1354.15,1224,1460,1.90062111801242,0.665475076660159,0.724349681995432,0.662337662337662,0.485283,0,1,1173878,1172654,1224
1099381,1462.61,1436.22,1464,1460,2.27329192546584,0.790997636649775,0.768249824816659,0.792207792207792,0.729097,0,2,1183118,1181654,1464
1100841,1555.13,1462.61,1560,1460,2.42236024844721,0.841033600674934,0.782366125158467,0.844155844155844,0.765639,0,2,1184678,1183118,1560
1102301,1582.56,1555.13,1584,1460,2.45962732919255,0.855868085037343,0.831856087554227,0.857142857142857,0.792255,0,2,1186262,1184678,1584
1106681,1723.14,1630.74,1728,1460,2.6832298136646,0.931895493410201,0.872300705547562,0.935064935064935,0.906784,0,2,1191230,1189502,1728
1112521,1846.79,1823.82,1848,1460,2.8695652173913,0.998766947708848,0.975581314490203,1,0.917694,0,2,1198478,1196630,1848
1116901,1113.5,1293.96,1104,1460,1.71428571428571,0.602194616753287,0.692153391068057,0.597402597402597,0.473212,0,1,1202558,1201454,1104
1127121,1417.01,1436.27,1416,1460,2.19875776397516,0.76633659082674,0.768276570364863,0.766233766233766,0.707661,0,2,1211774,1210358,1416
1135881,1703.82,1700.45,1704,1460,2.64596273291925,0.921446997679915,0.909589348852884,0.922077922077922,0.921597,0,2,1221566,1219862,1704
1149021,1486.61,1460.29,1488,1460,2.31055900621118,0.803977134451373,0.781125131721825,0.805194805194805,0.739661,0,2,1235870,1234382,1488
1150481,1556.33,1486.61,1560,1460,2.42236024844721,0.841682575565014,0.795203988296148,0.844155844155844,0.769864,0,2,1237430,1235870,1560
1151941,1582.62,1556.33,1584,1460,2.45962732919255,0.855900533781847,0.832497980711111,0.857142857142857,0.793946,0,2,1239014,1237430,1584
1156321,1725.42,1676.34,1728,1460,2.6832298136646,0.933128545701353,0.896692645509155,0.935064935064935,0.922733,0,2,1244030,1242302,1728
1173841,1484.16,1411.14,1488,1460,2.31055900621118,0.802652144050793,0.754834257837783,0.805194805194805,0.718637,0,2,1261862,1260374,1488
1175301,1533.41,1484.16,1536,1460,2.38509316770186,0.829287155164488,0.793893456434177,0.831168831168831,0.773455,0,2,1263398,1261862,1536
1176761,1604.27,1533.41,1608,1460,2.49689440993789,0.867609122423705,0.820237821414626,0.87012987012987,0.795382,0,2,1265006,1263398,1608
1181141,1748.22,1676.39,1752,1460,2.72049689440994,0.94545906861287,0.896719391057359,0.948051948051948,0.927624,0,2,1270046,1268294,1752
1182601,1774.61,1748.22,1776,1460,2.75776397515528,0.959731108070544,0.935142045606509,0.961038961038961,0.94105,0,2,1271822,1270046,1776
1198661,1439.88,1437.53,1440,1460,2.2360248447205,0.778704970606846,0.768950558179591,0.779220779220779,0.714253,0,2,1288214,1286774,1440
1200121,1531.19,1439.88,1536,1460,2.38509316770186,0.82808655161784,0.770207598945156,0.831168831168831,0.723701,0,2,1289750,1288214,1536
1205961,1701.53,1654.5,1704,1460,2.64596273291925,0.920208537264679,0.885010190053866,0.922077922077922,0.903599,0,2,1296254,1294550,1704
1220561,1461.42,1412.48,1464,1460,2.27329192546584,0.790354069883779,0.755551038529637,0.792207792207792,0.729743,0,2,1312046,1310582,1464
1222021,1555.07,1461.42,1560,1460,2.42236024844721,0.84100115193043,0.781729581111224,0.844155844155844,0.753897,0,2,1313606,1312046,1560
1223481,1559.75,1555.07,1560,1460,2.42236024844721,0.843532154001741,0.831823992896382,0.844155844155844,0.799559,0,2,1315166,1313606,1560
1239541,1481.97,1367.39,1488,1460,2.31055900621118,0.801467764876397,0.731431903159719,0.805194805194805,0.722215,0,2,1332854,1331366,1488
1241001,1533.3,1481.97,1536,1460,2.38509316770186,0.829227665799564,0.792722001422863,0.831168831168831,0.762886,0,2,1334390,1332854,1536
1242461,1581.46,1533.3,1584,1460,2.45962732919255,0.855273191388103,0.820178981208578,0.857142857142857,0.791154,0,2,1335974,1334390,1584
1248301,1725.59,1679.82,1728,1460,2.6832298136646,0.933220483810781,0.898554135664119,0.935064935064935,0.937582,0,2,1342670,1340942,1728
1258521,1484.4,1415.98,1488,1460,2.31055900621118,0.802781939028809,0.757423226903882,0.805194805194805,0.750727,0,2,1353686,1352198,1488
1259981,1579.02,1484.4,1584,1460,2.45962732919255,0.853953609111607,0.794021835065553,0.857142857142857,0.774291,0,2,1355270,1353686,1584
1264361,1724.22,1652.39,1728,1460,2.6832298136646,0.932479570811273,0.883881527919678,0.935064935064935,0.919555,0,2,1360238,1358510,1728
1265821,1773.41,1724.22,1776,1460,2.75776397515528,0.959082133180464,0.922304182468828,0.961038961038961,0.937822,0,2,1362014,1360238,1776
1277501,1724.39,1655.76,1728,1460,2.6832298136646,0.932571508920701,0.885684177868594,0.935064935064935,0.922988,0,2,1375502,1373774,1728
1281881,1823.87,1821.47,1824,1460,2.83229813664596,0.986371527308323,0.974324273724639,0.987012987012987,0.948511,0,2,1380926,1379102,1824
1284801,1707.72,1778.39,1704,1460,2.64596273291925,0.923556166072674,0.951280309392502,0.922077922077922,0.923362,0,2,1384406,1382702,1704
1293561,1680.18,1683.66,1680,1460,2.60869565217391,0.908662192345341,0.900608193766148,0.909090909090909,0.910581,0,2,1394798,1393118,1680
1302321,1625.58,1503.65,1632,1460,2.53416149068323,0.879133834846707,0.804318871123901,0.883116883116883,0.743258,0,2,1405046,1403414,1632
1305241,1487.2,1472.08,1488,1460,2.31055900621118,0.804296213772329,0.787431731988211,0.805194805194805,0.739321,0,2,1407998,1406510,1488
1306701,1533.56,1487.2,1536,1460,2.38509316770186,0.829368277025748,0.795519585764949,0.831168831168831,0.793728,0,2,1409534,1407998,1536
1312541,1727.82,1724.33,1728,1460,2.6832298136646,0.934426495481512,0.922363022674876,0.935064935064935,0.940719,0,2,1416278,1414550,1728
1324221,1484.22,1412.32,1488,1460,2.31055900621118,0.802684592795297,0.755465452775386,0.805194805194805,0.710729,0,2,1428926,1427438,1488
1325681,1510.61,1484.22,1512,1460,2.34782608695652,0.81695663225297,0.793925551092021,0.818181818181818,0.746292,0,2,1430438,1428926,1512
1327141,1557.53,1510.61,1560,1460,2.42236024844721,0.842331550455094,0.808041851433829,0.844155844155844,0.772517,0,2,1431998,1430438,1560
1331521,1655.82,1652.33,1656,1460,2.57142857142857,0.89548800207672,0.883849433261834,0.896103896103896,0.905041,0,2,1436894,1435238,1656
1332981,1769.99,1655.82,1776,1460,2.75776397515528,0.957232554743736,0.885716272526438,0.961038961038961,0.932016,0,2,1438670,1436894,1776
1335901,1821.58,1775.7,1824,1460,2.83229813664596,0.985133066893087,0.949841398899153,0.987012987012987,0.941123,0,2,1442270,1440446,1824
1343201,1682.05,1720.94,1680,1460,2.60869565217391,0.909673511549049,0.920549674506678,0.909090909090909,0.918882,0,2,1450646,1448966,1680
1360721,1461.59,1415.81,1464,1460,2.27329192546584,0.790446007993207,0.75733229203999,0.792207792207792,0.71733,0,2,1468166,1466702,1464
1362181,1532.28,1461.59,1536,1460,2.38509316770186,0.828676037142996,0.781820515975116,0.831168831168831,0.760932,0,2,1469702,1468166,1536
1368021,1723.19,1631.87,1728,1460,2.6832298136646,0.931922534030621,0.872905154936961,0.935064935064935,0.919432,0,2,1476278,1474550,1728
1369481,1773.36,1723.19,1776,1460,2.75776397515528,0.959055092560044,0.921753224175836,0.961038961038961,0.949773,0,2,1478054,1476278,1776
1382621,1463.82,1460.34,1464,1460,2.27329192546584,0.791652019663939,0.781151877270028,0.792207792207792,0.73374,0,2,1491542,1490078,1464
1384081,1555.19,1463.82,1560,1460,2.42236024844721,0.841066049419438,0.783013367424992,0.844155844155844,0.779496,0,2,1493102,1491542,1560
1388461,1724.27,1653.47,1728,1460,2.6832298136646,0.932506611431693,0.884459231760873,0.935064935064935,0.931888,0,2,1498094,1496366,1728
1389921,1796.21,1724.27,1800,1460,2.79503105590062,0.971412656091982,0.922330928017032,0.974025974025974,0.942755,0,2,1499894,1498094,1800
1400141,1698.36,1591.15,1704,1460,2.64596273291925,0.918494161930051,0.851123580480029,0.922077922077922,0.917955,0,2,1512014,1510310,1704
1410361,1137.72,1322.34,1128,1460,1.75155279503106,0.615293093284732,0.707334164228364,0.61038961038961,0.482449,0,1,1523030,1521902,1128
1422041,1443.24,1504.85,1440,1460,2.2360248447205,0.780522100299069,0.804960764280785,0.779220779220779,0.731583,0,2,1533758,1532318,1440
1424961,1605.31,1554.16,1608,1460,2.49689440993789,0.868171567328441,0.831337223919079,0.87012987012987,0.797453,0,2,1536926,1535318,1608
1427881,1721.99,1607.87,1728,1460,2.6832298136646,0.931273559140541,0.86006729179928,0.935064935064935,0.915993,0,2,1540262,1538534,1728
1446861,1463.87,1461.42,1464,1460,2.27329192546584,0.791679060284359,0.781729581111224,0.792207792207792,0.721573,0,2,1559750,1558286,1464
1448321,1532.39,1463.87,1536,1460,2.38509316770186,0.82873552650792,0.783040112973196,0.831168831168831,0.762629,0,2,1561286,1559750,1536
1454161,1702.73,1678.61,1704,1460,2.64596273291925,0.920857512154759,0.897906893397594,0.922077922077922,0.943283,0,2,1567910,1566206,1704
1471681,1485.53,1438.61,1488,1460,2.31055900621118,0.803393057050301,0.769528262020787,0.805194805194805,0.724356,0,2,1585478,1583990,1488
1473141,1533.48,1485.53,1536,1460,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168831,0.763743,0,2,1587014,1585478,1536
1474601,1581.47,1533.48,1584,1460,2.45962732919255,0.855278599512187,0.820275265182111,0.857142857142857,0.791497,0,2,1588598,1587014,1584
1478981,1701.48,1653.53,1704,1460,2.64596273291925,0.920181496644259,0.884491326418718,0.922077922077922,0.915856,0,2,1593566,1591862,1704
1480441,1772.27,1701.48,1776,1460,2.75776397515528,0.958465607034888,0.910140307145876,0.961038961038961,0.948342,0,2,1595342,1593566,1776
1487741,1566.07,1681.5,1560,1460,2.42236024844721,0.846950088422829,0.899452786083756,0.844155844155844,0.777413,0,2,1603910,1602350,1560
1509641,1462.79,1439.81,1464,1460,2.27329192546584,0.791094982883287,0.770170155177671,0.792207792207792,0.733323,0,2,1627574,1626110,1464
1511101,1555.14,1462.79,1560,1460,2.42236024844721,0.841039008799018,0.782462409132,0.844155844155844,0.767329,0,2,1629134,1627574,1560
1515481,1701.42,1652.33,1704,1460,2.64596273291925,0.920149047899755,0.883849433261834,0.922077922077922,0.902309,0,2,1634078,1632374,1704
1516941,1749.47,1701.42,1752,1460,2.72049689440994,0.94613508412337,0.910108212488031,0.948051948051948,0.930924,0,2,1635830,1634078,1752
1528621,1701.59,1655.7,1704,1460,2.64596273291925,0.920240986009183,0.88565208321075,0.922077922077922,0.905896,0,2,1649318,1647614,1704
1530081,1749.48,1701.59,1752,1460,2.72049689440994,0.946140492247454,0.910199147351923,0.948051948051948,0.932358,0,2,1651070,1649318,1752
1533001,1821.53,1774.67,1824,1460,2.83229813664596,0.985106026272667,0.949290440606161,0.987012987012987,0.935177,0,2,1654670,1652846,1824
1556361,1463.76,1459.15,1464,1460,2.27329192546584,0.791619570919435,0.780515333222785,0.792207792207792,0.734118,0,2,1680518,1679054,1464
1559281,1514.16,1555.19,1512,1460,2.34782608695652,0.81887651630279,0.831888182212071,0.818181818181818,0.790659,0,2,1683590,1682078,1512
1565121,1726.62,1700.39,1728,1460,2.6832298136646,0.933777520591432,0.909557254195039,0.935064935064935,0.949953,0,2,1690286,1688558,1728
1579721,1125.54,1078.74,1128,1460,1.75155279503106,0.608705998150422,0.577029853380905,0.61038961038961,0.439018,0,1,1704062,1702934,1128
1581181,1196.28,1125.54,1200,1460,1.86335403726708,0.64696306792063,0.602063686499382,0.649350649350649,0.469607,0,1,1705262,1704062,1200
1588481,1415.81,1412.21,1416,1460,2.19875776397516,0.76568761593666,0.755406612569338,0.766233766233766,0.704006,0,2,1711934,1710518,1416
1589941,1529.99,1415.81,1536,1460,2.38509316770186,0.827437576727761,0.75733229203999,0.831168831168831,0.719602,0,2,1713470,1711934,1536
1592861,1603.24,1512.9,1608,1460,2.49689440993789,0.867052085643053,0.809266797541549,0.87012987012987,0.795536,0,2,1716590,1714982,1608
1597241,1748.22,1676.39,1752,1460,2.72049689440994,0.94545906861287,0.896719391057359,0.948051948051948,0.927634,0,2,1721630,1719878,1752
1611841,1394.11,1434.1,1392,1460,2.16149068322981,0.753951986674382,0.767115813572831,0.753246753246753,0.702441,0,2,1736654,1735262,1392
1614761,1535.65,1528.91,1536,1460,2.38509316770186,0.830498574959304,0.817830722076311,0.831168831168831,0.778391,0,2,1739726,1738190,1536
1624981,1778.39,1823.76,1776,1460,2.75776397515528,0.961775378974295,0.975549219832359,0.961038961038961,0.929989,0,2,1751870,1750094,1776
1627901,1179.79,1707.72,1152,1460,1.7888198757764,0.638045071306116,0.913478151561673,0.623376623376624,0.497998,0,1,1754726,1753574,1152
1629361,1130.59,1179.79,1128,1460,1.75155279503106,0.611437100812841,0.631082606300181,0.61038961038961,0.481199,0,1,1755854,1754726,1128
1638121,1415.87,1413.42,1416,1460,2.19875776397516,0.765720064681164,0.756053854835863,0.766233766233766,0.705499,0,2,1763822,1762406,1416
1639581,1529.99,1415.87,1536,1460,2.38509316770186,0.827437576727761,0.757364386697834,0.831168831168831,0.7322,0,2,1765358,1763822,1536
1641041,1535.7,1529.99,1536,1460,2.38509316770186,0.830525615579724,0.818408425917506,0.831168831168831,0.79088,0,2,1766894,1765358,1536
1646881,1703.82,1700.39,1704,1460,2.64596273291925,0.921446997679915,0.909557254195039,0.922077922077922,0.945159,0,2,1773566,1771862,1704
1661481,1063.45,1661.02,1032,1460,1.60248447204969,0.575126955712872,0.888497809539602,0.558441558441558,0.28919,0,1,1790342,1789310,1032
1665861,882.037,768.739,888,1460,1.37888198757764,0.477016554267821,0.411206919608231,0.480519480519481,0.229468,0,1,1792766,1791878,888
1667321,933.302,882.037,936,1460,1.45341614906832,0.504741302384442,0.471811262015438,0.506493506493507,0.265787,0,1,1793702,1792766,936
1671701,1123.07,1029.47,1128,1460,1.75155279503106,0.607370191501674,0.550674790181174,0.61038961038961,0.40509,0,1,1796846,1795718,1128
1673161,1150.55,1123.07,1152,1460,1.7888198757764,0.622231716484503,0.600742456418129,0.623376623376624,0.456036,0,1,1797998,1796846,1152
1674621,1220.33,1150.55,1224,1460,1.90062111801242,0.659969606342648,0.615441809710774,0.662337662337662,0.476414,0,1,1799222,1797998,1224
1683381,1486.61,1460.22,1488,1460,2.31055900621118,0.803977134451373,0.78108768795434,0.805194805194805,0.724918,0,2,1807406,1805918,1488
1684841,1533.53,1486.61,1536,1460,2.38509316770186,0.829352052653496,0.795203988296148,0.831168831168831,0.763967,0,2,1808942,1807406,1536
1686301,1581.48,1533.53,1584,1460,2.45962732919255,0.855284007636271,0.820302010730314,0.857142857142857,0.791587,0,2,1810526,1808942,1584
1690681,1725.42,1676.33,1728,1460,2.6832298136646,0.933128545701353,0.896687296399514,0.935064935064935,0.922582,0,2,1815542,1813814,1728
1703821,1463.76,1459.15,1464,1460,2.27329192546584,0.791619570919435,0.780515333222785,0.792207792207792,0.721851,0,2,1829558,1828094,1464
1705281,1532.39,1463.76,1536,1460,2.38509316770186,0.82873552650792,0.782981272767148,0.831168831168831,0.77474,0,2,1831094,1829558,1536
1711121,1724.34,1654.73,1728,1460,2.6832298136646,0.932544468300281,0.885133219575602,0.935064935064935,0.921705,0,2,1837718,1835990,1728
1719881,1510.55,1483.08,1512,1460,2.34782608695652,0.816924183508466,0.793315752592981,0.818181818181818,0.718198,0,2,1847942,1846430,1512
1724261,1579.15,1486.92,1584,1460,2.45962732919255,0.8540239147247,0.79536981069501,0.857142857142857,0.789725,0,2,1852478,1850894,1584
1728641,1678.68,1653.53,1680,1460,2.60869565217391,0.907850973732741,0.884491326418718,0.909090909090909,0.910942,0,2,1857422,1855742,1680
1741781,1461.35,1411.08,1464,1460,2.27329192546584,0.790316213015191,0.754802163179939,0.792207792207792,0.70269,0,2,1871102,1869638,1464
1743241,1509.47,1461.35,1512,1460,2.34782608695652,0.816340106107395,0.781692137343739,0.818181818181818,0.743076,0,2,1872614,1871102,1512
1744701,1557.47,1509.47,1560,1460,2.42236024844721,0.84229910171059,0.807432052934789,0.844155844155844,0.78323,0,2,1874174,1872614,1560
1746161,1605.47,1557.47,1608,1460,2.49689440993789,0.868258097313785,0.83310777921015,0.87012987012987,0.787292,0,2,1875782,1874174,1608
1750541,1726.5,1698.05,1728,1460,2.6832298136646,0.933712623102425,0.908305562539115,0.935064935064935,0.936227,0,2,1880798,1879070,1728
1763681,1460.27,1389.37,1464,1460,2.27329192546584,0.78973213561412,0.743189246149978,0.792207792207792,0.713746,0,2,1894598,1893134,1464
1765141,1532.21,1460.27,1536,1460,2.38509316770186,0.828638180274408,0.781114433502544,0.831168831168831,0.759498,0,2,1896134,1894598,1536
1766601,1581.41,1532.21,1584,1460,2.45962732919255,0.855246150767683,0.819595928257742,0.857142857142857,0.777799,0,2,1897718,1896134,1584
1770981,1680.9,1697.99,1680,1460,2.60869565217391,0.909051577279389,0.908273467881271,0.909090909090909,0.914019,0,2,1902686,1901006,1680
1784121,1485.54,1438.87,1488,1460,2.31055900621118,0.803398465174385,0.769667338871445,0.805194805194805,0.740235,0,2,1917086,1915598,1488
1785581,1556.28,1485.54,1560,1460,2.42236024844721,0.841655534944594,0.794631633564593,0.844155844155844,0.782094,0,2,1918646,1917086,1560
1787041,1605.41,1556.28,1608,1460,2.49689440993789,0.868225648569281,0.832471235162907,0.87012987012987,0.798838,0,2,1920254,1918646,1608
1791421,1725.42,1676.39,1728,1460,2.6832298136646,0.933128545701353,0.896719391057359,0.935064935064935,0.947046,0,2,1925270,1923542,1728
1804561,1485.48,1437.61,1488,1460,2.31055900621118,0.803366016429881,0.768993351056717,0.805194805194805,0.726609,0,2,1939574,1938086,1488
1806021,1533.47,1485.48,1536,1460,2.38509316770186,0.829319603908992,0.794599538906749,0.831168831168831,0.728643,0,2,1941110,1939574,1536
1811861,1747.01,1652.22,1752,1460,2.72049689440994,0.944804685598707,0.883790593055786,0.948051948051948,0.911789,0,2,1947614,1945862,1752
1813321,1751.75,1747.01,1752,1460,2.72049689440994,0.947368136414522,0.934494803339984,0.948051948051948,0.946716,0,2,1949366,1947614,1752
1827921,1486.78,1463.7,1488,1460,2.31055900621118,0.804069072560801,0.782949178109304,0.805194805194805,0.740133,0,2,1964390,1962902,1488
1829381,1556.34,1486.78,1560,1460,2.42236024844721,0.841687983689098,0.79529492316004,0.844155844155844,0.770053,0,2,1965950,1964390,1560
1833761,1701.42,1652.33,1704,1460,2.64596273291925,0.920149047899755,0.883849433261834,0.922077922077922,0.914483,0,2,1970894,1969190,1704
1843981,1536.52,1546.47,1536,1460,2.38509316770186,0.830969081754612,0.82722375860538,0.831168831168831,0.796131,0,2,1982750,1981214,1536
1848361,1680.95,1699.02,1680,1460,2.60869565217391,0.909078617899809,0.908824426174263,0.909090909090909,0.927192,0,2,1987742,1986062,1680
1857121,803.526,1478.52,768,1460,1.19254658385093,0.434556831271937,0.790876558596822,0.415584415584416,0.267853,0,1,1997126,1996358,768
1879021,1533.47,1485.36,1536,1460,2.38509316770186,0.829319603908992,0.794535349591061,0.831168831168831,0.7505,0,2,2014910,2013374,1536
1880481,1558.67,1533.47,1560,1460,2.42236024844721,0.84294807660067,0.82026991607247,0.844155844155844,0.7982,0,2,2016470,2014910,1560
1884861,1725.47,1677.42,1728,1460,2.6832298136646,0.933155586321773,0.897270349350351,0.935064935064935,0.911005,0,2,2021510,2019782,1728
1889241,1801.02,1820.33,1800,1460,2.79503105590062,0.974013963776385,0.973714475225599,0.974025974025974,0.939344,0,2,2026886,2025086,1800
1890701,1754.45,1801.02,1752,1460,2.72049689440994,0.948828329917202,0.963385344509406,0.948051948051948,0.789738,0,2,2028638,2026886,1752
1892161,1478.52,1754.45,1464,1460,2.27329192546584,0.799601962067418,0.938474540912665,0.792207792207792,0.705895,0,2,2030102,2028638,1464
1960781,1101.47,1053.44,1104,1460,1.71428571428571,0.595688643480236,0.563496605989933,0.597402597402597,0.405823,0,1,2105030,2103926,1104
1962241,1149.47,1101.47,1152,1460,1.7888198757764,0.621647639083431,0.589188379594217,0.623376623376624,0.432329,0,1,2106182,2105030,1152
1963701,1174.67,1149.47,1176,1460,1.82608695652174,0.635276111775109,0.614864105869578,0.636363636363636,0.478932,0,1,2107358,2106182,1176
1972461,1508.16,1435.25,1512,1460,2.34782608695652,0.815631641852391,0.767730961181511,0.818181818181818,0.714764,0,2,2115542,2114030,1512
1973921,1511.81,1508.16,1512,1460,2.34782608695652,0.81760560714305,0.806731319571857,0.818181818181818,0.771905,0,2,2117054,2115542,1512
1979761,1747.19,1655.87,1752,1460,2.72049689440994,0.944902031832218,0.885743018074641,0.948051948051948,0.915201,0,2,2123726,2121974,1752
