#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,rtt_ratio,ack_ewma_norm,send_ewma_norm,rtt_ratio_norm,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
1343201,1682.05,1720.94,1680,2.60869565217391,0.909673511549049,0.920549674506678,0.90909090909091,1460,0.918882,0,2,1450646,1448966,1680
1362181,1532.28,1461.59,1536,2.38509316770186,0.828676037142996,0.781820515975116,0.831168831168832,1460,0.760932,0,2,1469702,1468166,1536
1368021,1723.19,1631.87,1728,2.6832298136646,0.931922534030621,0.872905154936961,0.935064935064937,1460,0.919432,0,2,1476278,1474550,1728
1369481,1773.36,1723.19,1776,2.75776397515528,0.959055092560044,0.921753224175836,0.961038961038962,1460,0.949773,0,2,1478054,1476278,1776
1384081,1555.19,1463.82,1560,2.42236024844721,0.841066049419438,0.783013367424992,0.844155844155845,1460,0.779496,0,2,1493102,1491542,1560
1388461,1724.27,1653.47,1728,2.6832298136646,0.932506611431693,0.884459231760873,0.935064935064937,1460,0.931888,0,2,1498094,1496366,1728
1389921,1796.21,1724.27,1800,2.79503105590062,0.971412656091982,0.922330928017032,0.974025974025976,1460,0.942755,0,2,1499894,1498094,1800
1400141,1698.36,1591.15,1704,2.64596273291925,0.918494161930051,0.851123580480029,0.922077922077923,1460,0.917955,0,2,1512014,1510310,1704
1423501,1554.16,1443.24,1560,2.42236024844721,0.840509012638786,0.772004899784431,0.844155844155845,1460,0.778633,0,2,1535318,1533758,1560
1424961,1605.31,1554.16,1608,2.49689440993789,0.868171567328441,0.831337223919079,0.870129870129871,1460,0.797453,0,2,1536926,1535318,1608
1427881,1721.99,1607.87,1728,2.6832298136646,0.931273559140541,0.86006729179928,0.935064935064937,1460,0.915993,0,2,1540262,1538534,1728
1448321,1532.39,1463.87,1536,2.38509316770186,0.82873552650792,0.783040112973196,0.831168831168832,1460,0.762629,0,2,1561286,1559750,1536
1454161,1702.73,1678.61,1704,2.64596273291925,0.920857512154759,0.897906893397594,0.922077922077923,1460,0.943283,0,2,1567910,1566206,1704
1473141,1533.48,1485.53,1536,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168832,1460,0.763743,0,2,1587014,1585478,1536
1474601,1581.47,1533.48,1584,2.45962732919255,0.855278599512187,0.820275265182111,0.857142857142858,1460,0.791497,0,2,1588598,1587014,1584
1478981,1701.48,1653.53,1704,2.64596273291925,0.920181496644259,0.884491326418718,0.922077922077923,1460,0.915856,0,2,1593566,1591862,1704
1480441,1772.27,1701.48,1776,2.75776397515528,0.958465607034888,0.910140307145876,0.961038961038962,1460,0.948342,0,2,1595342,1593566,1776
1487741,1566.07,1681.5,1560,2.42236024844721,0.846950088422829,0.899452786083756,0.844155844155845,1460,0.777413,0,2,1603910,1602350,1560
1511101,1555.14,1462.79,1560,2.42236024844721,0.841039008799018,0.782462409132,0.844155844155845,1460,0.767329,0,2,1629134,1627574,1560
1515481,1701.42,1652.33,1704,2.64596273291925,0.920149047899755,0.883849433261834,0.922077922077923,1460,0.902309,0,2,1634078,1632374,1704
1516941,1749.47,1701.42,1752,2.72049689440994,0.94613508412337,0.910108212488031,0.94805194805195,1460,0.930924,0,2,1635830,1634078,1752
1528621,1701.59,1655.7,1704,2.64596273291925,0.920240986009183,0.88565208321075,0.922077922077923,1460,0.905896,0,2,1649318,1647614,1704
1530081,1749.48,1701.59,1752,2.72049689440994,0.946140492247454,0.910199147351923,0.94805194805195,1460,0.932358,0,2,1651070,1649318,1752
1533001,1821.53,1774.67,1824,2.83229813664596,0.985106026272667,0.949290440606161,0.987012987012989,1460,0.935177,0,2,1654670,1652846,1824
1559281,1514.16,1555.19,1512,2.34782608695652,0.81887651630279,0.831888182212071,0.81818181818182,1460,0.790659,0,2,1683590,1682078,1512
1565121,1726.62,1700.39,1728,2.6832298136646,0.933777520591432,0.909557254195039,0.935064935064937,1460,0.949953,0,2,1690286,1688558,1728
1579721,1125.54,1078.74,1128,1.75155279503106,0.608705998150422,0.577029853380905,0.610389610389611,1460,0.439018,0,1,1704062,1702934,1128
1591401,1512.9,1529.99,1512,2.34782608695652,0.818195092668206,0.818408425917506,0.81818181818182,1460,0.773841,0,2,1714982,1713470,1512
1597241,1748.22,1676.39,1752,2.72049689440994,0.94545906861287,0.896719391057359,0.94805194805195,1460,0.927634,0,2,1721630,1719878,1752
1614761,1535.65,1528.91,1536,2.38509316770186,0.830498574959304,0.817830722076311,0.831168831168832,1460,0.778391,0,2,1739726,1738190,1536
1624981,1778.39,1823.76,1776,2.75776397515528,0.961775378974295,0.975549219832359,0.961038961038962,1460,0.929989,0,2,1751870,1750094,1776
1641041,1535.7,1529.99,1536,2.38509316770186,0.830525615579724,0.818408425917506,0.831168831168832,1460,0.79088,0,2,1766894,1765358,1536
1646881,1703.82,1700.39,1704,2.64596273291925,0.921446997679915,0.909557254195039,0.922077922077923,1460,0.945159,0,2,1773566,1771862,1704
1661481,1063.45,1661.02,1032,1.60248447204969,0.575126955712872,0.888497809539602,0.558441558441559,1460,0.28919,0,1,1790342,1789310,1032
1665861,882.037,768.739,888,1.37888198757764,0.477016554267821,0.411206919608231,0.480519480519481,1460,0.229468,0,1,1792766,1791878,888
1667321,933.302,882.037,936,1.45341614906832,0.504741302384442,0.471811262015438,0.506493506493507,1460,0.265787,0,1,1793702,1792766,936
1671701,1123.07,1029.47,1128,1.75155279503106,0.607370191501674,0.550674790181174,0.610389610389611,1460,0.40509,0,1,1796846,1795718,1128
1684841,1533.53,1486.61,1536,2.38509316770186,0.829352052653496,0.795203988296148,0.831168831168832,1460,0.763967,0,2,1808942,1807406,1536
1686301,1581.48,1533.53,1584,2.45962732919255,0.855284007636271,0.820302010730314,0.857142857142858,1460,0.791587,0,2,1810526,1808942,1584
1690681,1725.42,1676.33,1728,2.6832298136646,0.933128545701353,0.896687296399514,0.935064935064937,1460,0.922582,0,2,1815542,1813814,1728
1705281,1532.39,1463.76,1536,2.38509316770186,0.82873552650792,0.782981272767148,0.831168831168832,1460,0.77474,0,2,1831094,1829558,1536
1711121,1724.34,1654.73,1728,2.6832298136646,0.932544468300281,0.885133219575602,0.935064935064937,1460,0.921705,0,2,1837718,1835990,1728
1722801,1486.92,1466.33,1488,2.31055900621118,0.804144786297977,0.784355993944808,0.805194805194806,1460,0.759312,0,2,1850894,1849406,1488
1724261,1579.15,1486.92,1584,2.45962732919255,0.8540239147247,0.79536981069501,0.857142857142858,1460,0.789725,0,2,1852478,1850894,1584
1728641,1678.68,1653.53,1680,2.60869565217391,0.907850973732741,0.884491326418718,0.90909090909091,1460,0.910942,0,2,1857422,1855742,1680
1744701,1557.47,1509.47,1560,2.42236024844721,0.84229910171059,0.807432052934789,0.844155844155845,1460,0.78323,0,2,1874174,1872614,1560
1746161,1605.47,1557.47,1608,2.49689440993789,0.868258097313785,0.83310777921015,0.870129870129871,1460,0.787292,0,2,1875782,1874174,1608
1750541,1726.5,1698.05,1728,2.6832298136646,0.933712623102425,0.908305562539115,0.935064935064937,1460,0.936227,0,2,1880798,1879070,1728
1765141,1532.21,1460.27,1536,2.38509316770186,0.828638180274408,0.781114433502544,0.831168831168832,1460,0.759498,0,2,1896134,1894598,1536
1766601,1581.41,1532.21,1584,2.45962732919255,0.855246150767683,0.819595928257742,0.857142857142858,1460,0.777799,0,2,1897718,1896134,1584
1770981,1680.9,1697.99,1680,2.60869565217391,0.909051577279389,0.908273467881271,0.90909090909091,1460,0.914019,0,2,1902686,1901006,1680
1785581,1556.28,1485.54,1560,2.42236024844721,0.841655534944594,0.794631633564593,0.844155844155845,1460,0.782094,0,2,1918646,1917086,1560
1787041,1605.41,1556.28,1608,2.49689440993789,0.868225648569281,0.832471235162907,0.870129870129871,1460,0.798838,0,2,1920254,1918646,1608
1791421,1725.42,1676.39,1728,2.6832298136646,0.933128545701353,0.896719391057359,0.935064935064937,1460,0.947046,0,2,1925270,1923542,1728
1807481,1513.07,1533.47,1512,2.34782608695652,0.818287030777634,0.82026991607247,0.81818181818182,1460,0.765457,0,2,1942622,1941110,1512
1811861,1747.01,1652.22,1752,2.72049689440994,0.944804685598707,0.883790593055786,0.94805194805195,1460,0.911789,0,2,1947614,1945862,1752
1813321,1751.75,1747.01,1752,2.72049689440994,0.947368136414522,0.934494803339984,0.94805194805195,1460,0.946716,0,2,1949366,1947614,1752
1829381,1556.34,1486.78,1560,2.42236024844721,0.841687983689098,0.79529492316004,0.844155844155845,1460,0.770053,0,2,1965950,1964390,1560
1833761,1701.42,1652.33,1704,2.64596273291925,0.920149047899755,0.883849433261834,0.922077922077923,1460,0.914483,0,2,1970894,1969190,1704
1843981,1536.52,1546.47,1536,2.38509316770186,0.830969081754612,0.82722375860538,0.831168831168832,1460,0.796131,0,2,1982750,1981214,1536
1848361,1680.95,1699.02,1680,2.60869565217391,0.909078617899809,0.908824426174263,0.90909090909091,1460,0.927192,0,2,1987742,1986062,1680
1857121,803.526,1478.52,768,1.19254658385093,0.434556831271937,0.790876558596822,0.415584415584416,1460,0.267853,0,1,1997126,1996358,768
1879021,1533.47,1485.36,1536,2.38509316770186,0.829319603908992,0.794535349591061,0.831168831168832,1460,0.7505,0,2,2014910,2013374,1536
1880481,1558.67,1533.47,1560,2.42236024844721,0.84294807660067,0.82026991607247,0.844155844155845,1460,0.7982,0,2,2016470,2014910,1560
1884861,1725.47,1677.42,1728,2.6832298136646,0.933155586321773,0.897270349350351,0.935064935064937,1460,0.911005,0,2,2021510,2019782,1728
1889241,1801.02,1820.33,1800,2.79503105590062,0.974013963776385,0.973714475225599,0.974025974025976,1460,0.939344,0,2,2026886,2025086,1800
1890701,1754.45,1801.02,1752,2.72049689440994,0.948828329917202,0.963385344509406,0.94805194805195,1460,0.789738,0,2,2028638,2026886,1752
1898001,1557.47,1509.49,1560,2.42236024844721,0.84229910171059,0.80744275115407,0.844155844155845,1460,0.785447,0,2,2036054,2034494,1560
1903841,1727.81,1724.27,1728,2.6832298136646,0.934421087357428,0.922330928017032,0.935064935064937,1460,0.940507,0,2,2042774,2041046,1728
1909681,1679.22,1664.33,1680,2.60869565217391,0.908143012433277,0.890268364830674,0.90909090909091,1460,0.789341,0,2,2049734,2048054,1680
1912601,1466.82,1520.36,1464,2.27329192546584,0.793274456889139,0.813257233333512,0.792207792207793,1460,0.753895,0,2,2052710,2051246,1464
1918441,1700.22,1628.39,1704,2.64596273291925,0.919500073009675,0.871043664781997,0.922077922077923,1460,0.900148,0,2,2059166,2057462,1704
1919901,1749.41,1700.22,1752,2.72049689440994,0.946102635378866,0.909466319331147,0.94805194805195,1460,0.930059,0,2,2060918,2059166,1752
1931581,1747.19,1655.87,1752,2.72049689440994,0.944902031832218,0.885743018074641,0.94805194805195,1460,0.928191,0,2,2074382,2072630,1752
1946181,1750.67,1725.3,1752,2.72049689440994,0.94678405901345,0.922881886310024,0.94805194805195,1460,0.946172,0,2,2091422,2089670,1752
1960781,1101.47,1053.44,1104,1.71428571428571,0.595688643480236,0.563496605989933,0.597402597402598,1460,0.405823,0,1,2105030,2103926,1104
1962241,1149.47,1101.47,1152,1.7888198757764,0.621647639083431,0.589188379594217,0.623376623376624,1460,0.432329,0,1,2106182,2105030,1152
1973921,1511.81,1508.16,1512,2.34782608695652,0.81760560714305,0.806731319571857,0.81818181818182,1460,0.771905,0,2,2117054,2115542,1512
1979761,1747.19,1655.87,1752,2.72049689440994,0.944902031832218,0.885743018074641,0.94805194805195,1460,0.915201,0,2,2123726,2121974,1752
1985601,1800.05,1801.02,1800,2.79503105590062,0.973489375740237,0.963385344509406,0.974025974025976,1460,0.942005,0,2,2130902,2129102,1800
1987061,1754.4,1800.05,1752,2.72049689440994,0.948801289296782,0.962866480874258,0.94805194805195,1460,0.934802,0,2,2132654,2130902,1752
1988521,1752.12,1754.4,1752,2.72049689440994,0.94756823700563,0.938447795364462,0.94805194805195,1460,0.907921,0,2,2134406,2132654,1752
1994361,1754.33,1798.63,1752,2.72049689440994,0.948763432428194,0.962106907305279,0.94805194805195,1460,0.938843,0,2,2141438,2139686,1752
2016261,1677.65,1633.01,1680,2.60869565217391,0.90729393695209,0.873514953436001,0.90909090909091,1460,0.910305,0,2,2162846,2161166,1680
2017721,1771.08,1677.65,1776,2.75776397515528,0.957822040268892,0.897393378872087,0.961038961038962,1460,0.946122,0,2,2164622,2162846,1776
2025021,1190.16,1459.2,1176,1.82608695652174,0.643653295981223,0.780542078770989,0.636363636363637,1460,0.440277,0,1,2172686,2171510,1176
2029401,1078.82,1056.34,1080,1.67701863354037,0.583439242429978,0.565047847785736,0.584415584415585,1460,0.408578,0,1,2175878,2174798,1080
2030861,1148.34,1078.82,1152,1.7888198757764,0.621036521061939,0.57707264625803,0.623376623376624,1460,0.433431,0,1,2177030,2175878,1152
2048381,1746.05,1632.96,1752,2.72049689440994,0.944285505686643,0.873488207887797,0.94805194805195,1460,0.91258,0,2,2194406,2192654,1752
2049841,1751.7,1746.05,1752,2.72049689440994,0.947341095794102,0.933981288814477,0.94805194805195,1460,0.947032,0,2,2196158,2194406,1752
2064441,1485.6,1440.06,1488,2.31055900621118,0.803430913918889,0.770303882918688,0.805194805194806,1460,0.752206,0,2,2211926,2210438,1488
2070281,1700.45,1633.01,1704,2.64596273291925,0.919624459863607,0.873514953436001,0.922077922077923,1460,0.903176,0,2,2218502,2216798,1704
2074661,1823.81,1820.27,1824,2.83229813664596,0.986339078563819,0.973682380567755,0.987012987012989,1460,0.904043,0,2,2223902,2222078,1824
2090721,1510.61,1484.21,1512,2.34782608695652,0.81695663225297,0.79392020198238,0.81818181818182,1460,0.768838,0,2,2238998,2237486,1512
2096561,1725.48,1677.53,1728,2.6832298136646,0.933160994445857,0.897329189556398,0.935064935064937,1460,0.923474,0,2,2245646,2243918,1728
2098021,1773.47,1725.48,1776,2.75776397515528,0.959114581924968,0.922978170283556,0.961038961038962,1460,0.93939,0,2,2247422,2245646,1776
2105321,1100.21,1484.27,1080,1.67701863354037,0.595007219845652,0.793952296640224,0.584415584415585,1460,0.439671,0,1,2254982,2253902,1080
2119921,1510.62,1484.33,1512,2.34782608695652,0.816962040377054,0.793984391298068,0.81818181818182,1460,0.769409,0,2,2268062,2266550,1512
2121381,1603.13,1510.62,1608,2.49689440993789,0.866992596278129,0.80804720054347,0.870129870129871,1460,0.793764,0,2,2269670,2268062,1608
2125761,1703.76,1699.19,1704,2.64596273291925,0.921414548935411,0.908915361038155,0.922077922077923,1460,0.931841,0,2,2274686,2272982,1704
2140361,1463.88,1461.5,1464,2.27329192546584,0.791684468408443,0.78177237398835,0.792207792207793,1460,0.760138,0,2,2290526,2289062,1464
2141821,1600.79,1463.88,1608,2.49689440993789,0.865727095242473,0.783045462082836,0.870129870129871,1460,0.766055,0,2,2292134,2290526,1608
2146201,1702.51,1674.1,1704,2.64596273291925,0.920738533424911,0.895494444949638,0.922077922077923,1460,0.904148,0,2,2297078,2295374,1704
2147661,1749.53,1702.51,1752,2.72049689440994,0.946167532867874,0.910691265438868,0.94805194805195,1460,0.913659,0,2,2298830,2297078,1752
2150581,1774.79,1751.88,1776,2.75776397515528,0.959828454304056,0.937099819735005,0.961038961038962,1460,0.929785,0,2,2302358,2300582,1776
2153501,1500.12,1730.34,1488,2.31055900621118,0.811283510088856,0.925577837568937,0.805194805194806,1460,0.757166,0,2,2305574,2304086,1488
2173941,1751.76,1747.13,1752,2.72049689440994,0.947373544538606,0.934558992655673,0.94805194805195,1460,0.947908,0,2,2328878,2327126,1752
2185621,1556.27,1485.43,1560,2.42236024844721,0.84165012682051,0.794572793358546,0.844155844155845,1460,0.781037,0,2,2340974,2339414,1560
2187081,1605.41,1556.27,1608,2.49689440993789,0.868225648569281,0.832465886053266,0.870129870129871,1460,0.798415,0,2,2342582,2340974,1608
2192921,1724.45,1657.02,1728,2.6832298136646,0.932603957665205,0.886358165683322,0.935064935064937,1460,0.935847,0,2,2349254,2347526,1728
2200221,1150.15,1570.92,1128,1.75155279503106,0.622015391521143,0.840302331676892,0.610389610389611,1460,0.408511,0,1,2357342,2356214,1128
2227961,1748.39,1679.81,1752,2.72049689440994,0.945551006722298,0.898548786554478,0.94805194805195,1460,0.929786,0,2,2382326,2380574,1752
2235261,1678.93,1658.64,1680,2.60869565217391,0.907986176834841,0.887224721445116,0.90909090909091,1460,0.90715,0,2,2390942,2389262,1680
2236721,1748.35,1678.93,1752,2.72049689440994,0.945529374225962,0.898078064906096,0.94805194805195,1460,0.93286,0,2,2392694,2390942,1752
2242561,1038.48,1617.54,1008,1.56521739130435,0.561622869875126,0.865239880821837,0.545454545454546,1460,0.412441,0,1,2398886,2397878,1008
2268841,1702.67,1677.48,1704,2.64596273291925,0.920825063410255,0.897302444008195,0.922077922077923,1460,0.906713,0,2,2422790,2421086,1704
2270301,1749.53,1702.67,1752,2.72049689440994,0.946167532867874,0.910776851193119,0.94805194805195,1460,0.932685,0,2,2424542,2422790,1752
2271761,1774.68,1749.53,1776,2.75776397515528,0.959768964939132,0.935842778969441,0.961038961038962,1460,0.949074,0,2,2426318,2424542,1776
2277601,1110.13,1226.52,1104,1.71428571428571,0.600372078936979,0.656078995651174,0.597402597402598,1460,0.40652,0,1,2431670,2430566,1104
2292201,1535.7,1530.1,1536,2.38509316770186,0.830525615579724,0.818467266123554,0.831168831168832,1460,0.791086,0,2,2444894,2443358,1536
2296581,1723.19,1631.76,1728,2.6832298136646,0.931922534030621,0.872846314730913,0.935064935064937,1460,0.906709,0,2,2449886,2448158,1728
2298041,1750.56,1723.19,1752,2.72049689440994,0.946724569648526,0.921753224175836,0.94805194805195,1460,0.944684,0,2,2451638,2449886,1752
2308261,1068.15,1298.92,1056,1.63975155279503,0.577668774032352,0.694806549449844,0.571428571428572,1460,0.426923,0,1,2462342,2461286,1056
2322861,1533.48,1485.53,1536,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168832,1460,0.751738,0,2,2475734,2474198,1536
2324321,1558.67,1533.48,1560,2.42236024844721,0.84294807660067,0.820275265182111,0.844155844155845,1460,0.798695,0,2,2477294,2475734,1560
2328701,1749.41,1700.22,1752,2.72049689440994,0.946102635378866,0.909466319331147,0.94805194805195,1460,0.941756,0,2,2482382,2480630,1752
2336001,1518.25,1637.04,1512,2.34782608695652,0.821088439053146,0.875670644621203,0.81818181818182,1460,0.788674,0,2,2490878,2489366,1512
2341841,1726.56,1699.13,1728,2.6832298136646,0.933745071846929,0.908883266380311,0.935064935064937,1460,0.949134,0,2,2497502,2495774,1728
2359361,1510.68,1485.53,1512,2.34782608695652,0.816994489121559,0.794626284454952,0.81818181818182,1460,0.770758,0,2,2515214,2513702,1512
2360821,1603.13,1510.68,1608,2.49689440993789,0.866992596278129,0.808079295201314,0.870129870129871,1460,0.794303,0,2,2516822,2515214,1608
2365201,1680.96,1699.19,1680,2.60869565217391,0.909084026023893,0.908915361038155,0.90909090909091,1460,0.915075,0,2,2521814,2520134,1680
2375421,1109.16,1207.2,1104,1.71428571428571,0.599847490900831,0.645744515825341,0.597402597402598,1460,0.43143,0,1,2532638,2531534,1104
2388561,1489.07,1509.47,1488,2.31055900621118,0.805307532976037,0.807432052934789,0.805194805194806,1460,0.780604,0,2,2544782,2543294,1488
2394401,1725.48,1677.58,1728,2.6832298136646,0.933160994445857,0.897355935104602,0.935064935064937,1460,0.947775,0,2,2551454,2549726,1728
2406081,1001.36,875.201,1008,1.56521739130435,0.541547913275322,0.468154610665055,0.545454545454546,1460,0.284973,0,1,2562638,2561630,1008
2410461,1079.71,1074.1,1080,1.67701863354037,0.583920565473454,0.57454786650762,0.584415584415585,1460,0.412558,0,1,2565758,2564678,1080
2423601,1555.25,1464.95,1560,2.42236024844721,0.841098498163942,0.783617816814391,0.844155844155845,1460,0.755779,0,2,2577974,2576414,1560
2429441,1747.25,1656.9,1752,2.72049689440994,0.944934480576722,0.886293976367634,0.94805194805195,1460,0.915556,0,2,2584622,2582870,1752
2444041,1579.13,1486.5,1584,2.45962732919255,0.854013098476532,0.7951451480901,0.857142857142858,1460,0.773613,0,2,2599838,2598254,1584
2449881,1724.39,1655.82,1728,2.6832298136646,0.932571508920701,0.885716272526438,0.935064935064937,1460,0.922445,0,2,2606462,2604734,1728
2455721,1755.54,1822.73,1752,2.72049689440994,0.949417815442358,0.974998261539367,0.94805194805195,1460,0.938255,0,2,2613614,2611862,1752
2483461,1747.19,1655.7,1752,2.72049689440994,0.944902031832218,0.88565208321075,0.94805194805195,1460,0.926363,0,2,2642510,2640758,1752
2484921,1774.56,1747.19,1776,2.75776397515528,0.959704067450124,0.934591087313517,0.961038961038962,1460,0.940545,0,2,2644286,2642510,1776
2503901,1487.88,1485.52,1488,2.31055900621118,0.804663966210041,0.794620935345312,0.805194805194806,1460,0.753668,0,2,2662886,2661398,1488
2505361,1579.19,1487.88,1584,2.45962732919255,0.854045547221036,0.795883325220517,0.857142857142858,1460,0.775467,0,2,2664470,2662886,1584
2514121,1801.01,1820.22,1800,2.79503105590062,0.974008555652301,0.973655635019551,0.974025974025976,1460,0.924237,0,2,2674790,2672990,1800
2517041,1111.44,1708.85,1080,1.67701863354037,0.601080543191983,0.914082600951072,0.584415584415585,1460,0.446678,0,1,2677574,2676494,1080
2557921,1821.47,1773.42,1824,2.83229813664596,0.985073577528163,0.948621801901074,0.987012987012989,1460,0.940317,0,2,2718758,2716934,1824
2560841,1524.17,1755.47,1512,2.34782608695652,0.824290048510873,0.939020150096017,0.81818181818182,1460,0.799651,0,2,2722022,2720510,1512
2617781,1777.08,1797.59,1776,2.75776397515528,0.961066914719291,0.961550599902646,0.961038961038962,1460,0.936798,0,2,2784086,2782310,1776
2625081,1534.73,1510.55,1536,2.38509316770186,0.830001027543576,0.808009756775985,0.831168831168832,1460,0.758306,0,2,2791742,2790206,1536
2629461,1701.36,1651.14,1704,2.64596273291925,0.920116599155251,0.88321288921459,0.922077922077923,1460,0.913732,0,2,2796662,2794958,1704
2648441,1556.34,1486.73,1560,2.42236024844721,0.841687983689098,0.795268177611837,0.844155844155845,1460,0.757969,0,2,2816870,2815310,1560
2652821,1679.7,1673.99,1680,2.60869565217391,0.908402602389309,0.89543560474359,0.90909090909091,1460,0.91083,0,2,2821790,2820110,1680
2654281,1771.18,1679.7,1776,2.75776397515528,0.957876121509732,0.89848994634843,0.961038961038962,1460,0.946332,0,2,2823566,2821790,1776
2665961,1511.87,1509.49,1512,2.34782608695652,0.817638055887554,0.80744275115407,0.81818181818182,1460,0.763731,0,2,2836286,2834774,1512
2671801,1724.39,1655.81,1728,2.6832298136646,0.932571508920701,0.885710923416797,0.935064935064937,1460,0.910191,0,2,2842910,2841182,1728
2673261,1750.62,1724.39,1752,2.72049689440994,0.94675701839303,0.92239511733272,0.94805194805195,1460,0.946077,0,2,2844662,2842910,1752
2680561,1655.22,1640.46,1656,2.57142857142857,0.89516351463168,0.877500040118322,0.896103896103898,1460,0.903208,0,2,2853374,2851718,1656
2696621,1487.87,1485.35,1488,2.31055900621118,0.804658558085957,0.79453000048142,0.805194805194806,1460,0.765849,0,2,2870822,2869334,1488
2698081,1601.99,1487.87,1608,2.49689440993789,0.866376070132553,0.795877976110876,0.870129870129871,1460,0.79234,0,2,2872430,2870822,1608
2702461,1679.82,1676.39,1680,2.60869565217391,0.908467499878317,0.896719391057359,0.90909090909091,1460,0.90103,0,2,2877398,2875718,1680
2703921,1748.39,1679.82,1752,2.72049689440994,0.945551006722298,0.898554135664119,0.94805194805195,1460,0.930412,0,2,2879150,2877398,1752
2717061,1533.42,1484.4,1536,2.38509316770186,0.829292563288572,0.794021835065553,0.831168831168832,1460,0.752772,0,2,2893454,2891918,1536
2718521,1558.67,1533.42,1560,2.42236024844721,0.84294807660067,0.820243170524266,0.844155844155845,1460,0.787109,0,2,2895014,2893454,1560
2722901,1726.55,1699.08,1728,2.6832298136646,0.933739663722844,0.908856520832107,0.935064935064937,1460,0.936215,0,2,2900054,2898326,1728
2744801,1509.54,1462.73,1512,2.34782608695652,0.816377962975983,0.782430314474156,0.81818181818182,1460,0.768791,0,2,2921990,2920478,1512
2750641,1704.96,1723.13,1704,2.64596273291925,0.922063523825491,0.921721129517992,0.922077922077923,1460,0.922513,0,2,2928662,2926958,1704
2762321,1531.44,1444.89,1536,2.38509316770186,0.82822175471994,0.772887502875147,0.831168831168832,1460,0.756972,0,2,2941934,2940398,1536
2763781,1558.57,1531.44,1560,2.42236024844721,0.84289399535983,0.819184046815408,0.844155844155845,1460,0.776789,0,2,2943494,2941934,1560
2768161,1700.28,1629.54,1704,2.64596273291925,0.919532521754179,0.871658812390678,0.922077922077923,1460,0.900994,0,2,2948414,2946710,1704
2769621,1749.41,1700.28,1752,2.72049689440994,0.946102635378866,0.909498413988991,0.94805194805195,1460,0.930398,0,2,2950166,2948414,1752
