#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
1087121,28.6929,28.6931,246,26521,,0.00853045,0,1,19336,19090,246
1090041,28.1063,28.1065,246,26521,,0.00867741,0,1,19360,19114,246
1092961,27.593,27.5931,246,26521,,0.00880967,0,1,19384,19138,246
1095881,27.1439,27.144,246,26521,,0.0089287,0,1,19408,19162,246
1098801,26.7509,26.751,246,26521,,0.00903583,0,1,19432,19186,246
1101721,26.407,26.4071,246,26521,,0.00913225,0,1,19456,19210,246
1104641,26.1062,26.1062,246,26521,,0.00921902,0,1,19480,19234,246
1107561,25.8429,25.843,246,26521,,0.00929712,0,1,19504,19258,246
1110481,29.3625,29.3626,246,26521,,0.00836741,0,1,19558,19312,246
1113401,28.6922,28.6923,246,26521,,0.00853067,0,1,19582,19336,246
1116321,28.1057,28.1057,246,26521,,0.0086776,0,1,19606,19360,246
1119241,27.5925,27.5925,246,26521,,0.00880984,0,1,19630,19384,246
1122161,27.1434,27.1435,246,26521,,0.00892886,0,1,19654,19408,246
1125081,26.7505,26.7505,246,26521,,0.00903597,0,1,19678,19432,246
1128001,26.4067,26.4067,246,26521,,0.00913237,0,1,19702,19456,246
1130921,26.1058,26.1059,246,26521,,0.00921914,0,1,19726,19480,246
1133841,25.8426,25.8426,246,26521,,0.00929722,0,1,19750,19504,246
1136761,29.3623,29.3623,246,26521,,0.0083675,0,1,19804,19558,246
1139681,28.692,28.692,246,26521,,0.00853075,0,1,19828,19582,246
1142601,28.1055,28.1055,246,26521,,0.00867768,0,1,19852,19606,246
1145521,27.5923,27.5923,246,26521,,0.00880991,0,1,19876,19630,246
1148441,27.1433,27.1433,246,26521,,0.00892892,0,1,19900,19654,246
1151361,26.7504,26.7504,246,26521,,0.00903603,0,1,19924,19678,246
1154281,26.4066,26.4066,246,26521,,0.00913242,0,1,19948,19702,246
1157201,26.1057,26.1058,246,26521,,0.00921918,0,1,19972,19726,246
1160121,25.8425,25.8425,246,26521,,0.00929726,0,1,19996,19750,246
1163041,29.3622,29.3622,246,26521,,0.00836754,0,1,20050,19804,246
1165961,28.6919,28.6919,246,26521,,0.00853078,0,1,20074,19828,246
1168881,28.1054,28.1054,246,26521,,0.0086777,0,1,20098,19852,246
1171801,27.5923,27.5923,246,26521,,0.00880993,0,1,20122,19876,246
1174721,27.1432,27.1432,246,26521,,0.00892894,0,1,20146,19900,246
1177641,26.7503,26.7503,246,26521,,0.00903605,0,1,20170,19924,246
1180561,26.4065,26.4065,246,26521,,0.00913244,0,1,20194,19948,246
1183481,26.1057,26.1057,246,26521,,0.0092192,0,1,20218,19972,246
1186401,25.8425,25.8425,246,26521,,0.00929728,0,1,20242,19996,246
1189321,29.3622,29.3622,246,26521,,0.00836755,0,1,20296,20050,246
1192241,28.6919,28.6919,246,26521,,0.00853079,0,1,20320,20074,246
1195161,28.1054,28.1054,246,26521,,0.00867772,0,1,20344,20098,246
1198081,27.5922,27.5923,246,26521,,0.00880994,0,1,20368,20122,246
1201001,27.1432,27.1432,246,26521,,0.00892895,0,1,20392,20146,246
1203921,26.7503,26.7503,246,26521,,0.00903605,0,1,20416,20170,246
1206841,26.4065,26.4065,246,26521,,0.00913245,0,1,20440,20194,246
1209761,26.1057,26.1057,246,26521,,0.0092192,0,1,20464,20218,246
1212681,25.8425,25.8425,246,26521,,0.00929728,0,1,20488,20242,246
1215601,29.3622,29.3622,246,26521,,0.00836756,0,1,20542,20296,246
1218521,28.6919,28.6919,246,26521,,0.0085308,0,1,20566,20320,246
1221441,28.1054,28.1054,246,26521,,0.00867772,0,1,20590,20344,246
1224361,27.5922,27.5922,246,26521,,0.00880995,0,1,20614,20368,246
1227281,27.1432,27.1432,246,26521,,0.00892895,0,1,20638,20392,246
1230201,26.7503,26.7503,246,26521,,0.00903606,0,1,20662,20416,246
1233121,26.4065,26.4065,246,26521,,0.00913245,0,1,20686,20440,246
1236041,26.1057,26.1057,246,26521,,0.00921921,0,1,20710,20464,246
1238961,25.8425,25.8425,246,26521,,0.00929729,0,1,20734,20488,246
1241881,29.3622,29.3622,246,26521,,0.00836756,0,1,20788,20542,246
1244801,28.6919,28.6919,246,26521,,0.0085308,0,1,20812,20566,246
1247721,28.1054,28.1054,246,26521,,0.00867772,0,1,20836,20590,246
1250641,27.5922,27.5922,246,26521,,0.00880995,0,1,20860,20614,246
1253561,27.1432,27.1432,246,26521,,0.00892895,0,1,20884,20638,246
1256481,26.7503,26.7503,246,26521,,0.00903606,0,1,20908,20662,246
1259401,26.4065,26.4065,246,26521,,0.00913245,0,1,20932,20686,246
1262321,26.1057,26.1057,246,26521,,0.00921921,0,1,20956,20710,246
1265241,25.8425,25.8425,246,26521,,0.00929729,0,1,20980,20734,246
1268161,29.3622,29.3622,246,26521,,0.00836756,0,1,21034,20788,246
1271081,28.6919,28.6919,246,26521,,0.0085308,0,1,21058,20812,246
1274001,28.1054,28.1054,246,26521,,0.00867772,0,1,21082,20836,246
1276921,27.5922,27.5922,246,26521,,0.00880995,0,1,21106,20860,246
1279841,27.1432,27.1432,246,26521,,0.00892896,0,1,21130,20884,246
1282761,26.7503,26.7503,246,26521,,0.00903606,0,1,21154,20908,246
1285681,26.4065,26.4065,246,26521,,0.00913245,0,1,21178,20932,246
1288601,26.1057,26.1057,246,26521,,0.00921921,0,1,21202,20956,246
1291521,25.8425,25.8425,246,26521,,0.00929729,0,1,21226,20980,246
1294441,29.3622,29.3622,246,26521,,0.00836756,0,1,21280,21034,246
1297361,28.6919,28.6919,246,26521,,0.0085308,0,1,21304,21058,246
1300281,28.1054,28.1054,246,26521,,0.00867772,0,1,21328,21082,246
1303201,27.5922,27.5922,246,26521,,0.00880995,0,1,21352,21106,246
1306121,27.1432,27.1432,246,26521,,0.00892896,0,1,21376,21130,246
1309041,26.7503,26.7503,246,26521,,0.00903606,0,1,21400,21154,246
1311961,26.4065,26.4065,246,26521,,0.00913245,0,1,21424,21178,246
1314881,26.1057,26.1057,246,26521,,0.00921921,0,1,21448,21202,246
1317801,25.8425,25.8425,246,26521,,0.00929729,0,1,21472,21226,246
1320721,29.3622,29.3622,246,26521,,0.00836756,0,1,21526,21280,246
1323641,28.6919,28.6919,246,26521,,0.0085308,0,1,21550,21304,246
1326561,28.1054,28.1054,246,26521,,0.00867772,0,1,21574,21328,246
1329481,27.5922,27.5922,246,26521,,0.00880995,0,1,21598,21352,246
1332401,27.1432,27.1432,246,26521,,0.00892896,0,1,21622,21376,246
1335321,26.7503,26.7503,246,26521,,0.00903606,0,1,21646,21400,246
1338241,26.4065,26.4065,246,26521,,0.00913245,0,1,21670,21424,246
1341161,26.1057,26.1057,246,26521,,0.00921921,0,1,21694,21448,246
1344081,25.8425,25.8425,246,26521,,0.00929729,0,1,21718,21472,246
1347001,29.3622,29.3622,246,26521,,0.00836756,0,1,21772,21526,246
1349921,28.6919,28.6919,246,26521,,0.0085308,0,1,21796,21550,246
1352841,28.1054,28.1054,246,26521,,0.00867772,0,1,21820,21574,246
1355761,27.5922,27.5922,246,26521,,0.00880995,0,1,21844,21598,246
1358681,27.1432,27.1432,246,26521,,0.00892896,0,1,21868,21622,246
1361601,26.7503,26.7503,246,26521,,0.00903606,0,1,21892,21646,246
1364521,26.4065,26.4065,246,26521,,0.00913245,0,1,21916,21670,246
1367441,26.1057,26.1057,246,26521,,0.00921921,0,1,21940,21694,246
1370361,25.8425,25.8425,246,26521,,0.00929729,0,1,21964,21718,246
1373281,29.3622,29.3622,246,26521,,0.00836756,0,1,22018,21772,246
1376201,28.6919,28.6919,246,26521,,0.0085308,0,1,22042,21796,246
1379121,28.1054,28.1054,246,26521,,0.00867772,0,1,22066,21820,246
1382041,27.5922,27.5922,246,26521,,0.00880995,0,1,22090,21844,246
1384961,27.1432,27.1432,246,26521,,0.00892896,0,1,22114,21868,246
1387881,26.7503,26.7503,246,26521,,0.00903606,0,1,22138,21892,246
1390801,26.4065,26.4065,246,26521,,0.00913245,0,1,22162,21916,246
1393721,26.1057,26.1057,246,26521,,0.00921921,0,1,22186,21940,246
1396641,25.8425,25.8425,246,26521,,0.00929729,0,1,22210,21964,246
1399561,29.3622,29.3622,246,26521,,0.00836756,0,1,22264,22018,246
1402481,28.6919,28.6919,246,26521,,0.0085308,0,1,22288,22042,246
1405401,28.1054,28.1054,246,26521,,0.00867772,0,1,22312,22066,246
1408321,27.5922,27.5922,246,26521,,0.00880995,0,1,22336,22090,246
1411241,27.1432,27.1432,246,26521,,0.00892896,0,1,22360,22114,246
1414161,26.7503,26.7503,246,26521,,0.00903606,0,1,22384,22138,246
1417081,26.4065,26.4065,246,26521,,0.00913245,0,1,22408,22162,246
1420001,26.1057,26.1057,246,26521,,0.00921921,0,1,22432,22186,246
1422921,25.8425,25.8425,246,26521,,0.00929729,0,1,22456,22210,246
1425841,29.3622,29.3622,246,26521,,0.00836756,0,1,22510,22264,246
1428761,28.6919,28.6919,246,26521,,0.0085308,0,1,22534,22288,246
1431681,28.1054,28.1054,246,26521,,0.00867772,0,1,22558,22312,246
1434601,27.5922,27.5922,246,26521,,0.00880995,0,1,22582,22336,246
1437521,27.1432,27.1432,246,26521,,0.00892896,0,1,22606,22360,246
1440441,26.7503,26.7503,246,26521,,0.00903606,0,1,22630,22384,246
1443361,26.4065,26.4065,246,26521,,0.00913245,0,1,22654,22408,246
1446281,26.1057,26.1057,246,26521,,0.00921921,0,1,22678,22432,246
1449201,25.8425,25.8425,246,26521,,0.00929729,0,1,22702,22456,246
1452121,29.3622,29.3622,246,26521,,0.00836756,0,1,22756,22510,246
1455041,28.6919,28.6919,246,26521,,0.0085308,0,1,22780,22534,246
1457961,28.1054,28.1054,246,26521,,0.00867772,0,1,22804,22558,246
1460881,27.5922,27.5922,246,26521,,0.00880995,0,1,22828,22582,246
1463801,27.1432,27.1432,246,26521,,0.00892896,0,1,22852,22606,246
1466721,26.7503,26.7503,246,26521,,0.00903606,0,1,22876,22630,246
1469641,26.4065,26.4065,246,26521,,0.00913245,0,1,22900,22654,246
1472561,26.1057,26.1057,246,26521,,0.00921921,0,1,22924,22678,246
1475481,25.8425,25.8425,246,26521,,0.00929729,0,1,22948,22702,246
1478401,29.3622,29.3622,246,26521,,0.00836756,0,1,23002,22756,246
1481321,28.6919,28.6919,246,26521,,0.0085308,0,1,23026,22780,246
1484241,28.1054,28.1054,246,26521,,0.00867772,0,1,23050,22804,246
1487161,27.5922,27.5922,246,26521,,0.00880995,0,1,23074,22828,246
1490081,27.1432,27.1432,246,26521,,0.00892896,0,1,23098,22852,246
1493001,26.7503,26.7503,246,26521,,0.00903606,0,1,23122,22876,246
1495921,26.4065,26.4065,246,26521,,0.00913245,0,1,23146,22900,246
1498841,26.1057,26.1057,246,26521,,0.00921921,0,1,23170,22924,246
1501761,25.8425,25.8425,246,26521,,0.00929729,0,1,23194,22948,246
1504681,29.3622,29.3622,246,26521,,0.00836756,0,1,23248,23002,246
1507601,28.6919,28.6919,246,26521,,0.0085308,0,1,23272,23026,246
1510521,28.1054,28.1054,246,26521,,0.00867772,0,1,23296,23050,246
1513441,27.5922,27.5922,246,26521,,0.00880995,0,1,23320,23074,246
1516361,27.1432,27.1432,246,26521,,0.00892896,0,1,23344,23098,246
1519281,26.7503,26.7503,246,26521,,0.00903606,0,1,23368,23122,246
1522201,26.4065,26.4065,246,26521,,0.00913245,0,1,23392,23146,246
1525121,26.1057,26.1057,246,26521,,0.00921921,0,1,23416,23170,246
1528041,25.8425,25.8425,246,26521,,0.00929729,0,1,23440,23194,246
1530961,29.3622,29.3622,246,26521,,0.00836756,0,1,23494,23248,246
1533881,28.6919,28.6919,246,26521,,0.0085308,0,1,23518,23272,246
1536801,28.1054,28.1054,246,26521,,0.00867772,0,1,23542,23296,246
1539721,27.5922,27.5922,246,26521,,0.00880995,0,1,23566,23320,246
1542641,27.1432,27.1432,246,26521,,0.00892896,0,1,23590,23344,246
1545561,26.7503,26.7503,246,26521,,0.00903606,0,1,23614,23368,246
1548481,26.4065,26.4065,246,26521,,0.00913245,0,1,23638,23392,246
1551401,26.1057,26.1057,246,26521,,0.00921921,0,1,23662,23416,246
1554321,25.8425,25.8425,246,26521,,0.00929729,0,1,23686,23440,246
1557241,29.3622,29.3622,246,26521,,0.00836756,0,1,23740,23494,246
1560161,28.6919,28.6919,246,26521,,0.0085308,0,1,23764,23518,246
1563081,28.1054,28.1054,246,26521,,0.00867772,0,1,23788,23542,246
1566001,27.5922,27.5922,246,26521,,0.00880995,0,1,23812,23566,246
1568921,27.1432,27.1432,246,26521,,0.00892896,0,1,23836,23590,246
1571841,26.7503,26.7503,246,26521,,0.00903606,0,1,23860,23614,246
1574761,26.4065,26.4065,246,26521,,0.00913245,0,1,23884,23638,246
1577681,26.1057,26.1057,246,26521,,0.00921921,0,1,23908,23662,246
1580601,25.8425,25.8425,246,26521,,0.00929729,0,1,23932,23686,246
1583521,29.3622,29.3622,246,26521,,0.00836756,0,1,23986,23740,246
1586441,28.6919,28.6919,246,26521,,0.0085308,0,1,24010,23764,246
1589361,28.1054,28.1054,246,26521,,0.00867772,0,1,24034,23788,246
1592281,27.5922,27.5922,246,26521,,0.00880995,0,1,24058,23812,246
1595201,27.1432,27.1432,246,26521,,0.00892896,0,1,24082,23836,246
1598121,26.7503,26.7503,246,26521,,0.00903606,0,1,24106,23860,246
1601041,26.4065,26.4065,246,26521,,0.00913245,0,1,24130,23884,246
1603961,26.1057,26.1057,246,26521,,0.00921921,0,1,24154,23908,246
1606881,25.8425,25.8425,246,26521,,0.00929729,0,1,24178,23932,246
1609801,29.3622,29.3622,246,26521,,0.00836756,0,1,24232,23986,246
1612721,28.6919,28.6919,246,26521,,0.0085308,0,1,24256,24010,246
1615641,28.1054,28.1054,246,26521,,0.00867772,0,1,24280,24034,246
1618561,27.5922,27.5922,246,26521,,0.00880995,0,1,24304,24058,246
1621481,27.1432,27.1432,246,26521,,0.00892896,0,1,24328,24082,246
1624401,26.7503,26.7503,246,26521,,0.00903606,0,1,24352,24106,246
1627321,26.4065,26.4065,246,26521,,0.00913245,0,1,24376,24130,246
1630241,26.1057,26.1057,246,26521,,0.00921921,0,1,24400,24154,246
1633161,25.8425,25.8425,246,26521,,0.00929729,0,1,24424,24178,246
1636081,29.3622,29.3622,246,26521,,0.00836756,0,1,24478,24232,246
1639001,28.6919,28.6919,246,26521,,0.0085308,0,1,24502,24256,246
1641921,28.1054,28.1054,246,26521,,0.00867772,0,1,24526,24280,246
1644841,27.5922,27.5922,246,26521,,0.00880995,0,1,24550,24304,246
1647761,27.1432,27.1432,246,26521,,0.00892896,0,1,24574,24328,246
1650681,26.7503,26.7503,246,26521,,0.00903606,0,1,24598,24352,246
1653601,26.4065,26.4065,246,26521,,0.00913245,0,1,24622,24376,246
1656521,26.1057,26.1057,246,26521,,0.00921921,0,1,24646,24400,246
1659441,25.8425,25.8425,246,26521,,0.00929729,0,1,24670,24424,246
1662361,29.3622,29.3622,246,26521,,0.00836756,0,1,24724,24478,246
1665281,28.6919,28.6919,246,26521,,0.0085308,0,1,24748,24502,246
1668201,28.1054,28.1054,246,26521,,0.00867772,0,1,24772,24526,246
1671121,27.5922,27.5922,246,26521,,0.00880995,0,1,24796,24550,246
1674041,27.1432,27.1432,246,26521,,0.00892896,0,1,24820,24574,246
1676961,26.7503,26.7503,246,26521,,0.00903606,0,1,24844,24598,246
1679881,26.4065,26.4065,246,26521,,0.00913245,0,1,24868,24622,246
1682801,26.1057,26.1057,246,26521,,0.00921921,0,1,24892,24646,246
1685721,25.8425,25.8425,246,26521,,0.00929729,0,1,24916,24670,246
1688641,29.3622,29.3622,246,26521,,0.00836756,0,1,24970,24724,246
1691561,28.6919,28.6919,246,26521,,0.0085308,0,1,24994,24748,246
1694481,28.1054,28.1054,246,26521,,0.00867772,0,1,25018,24772,246
1697401,27.5922,27.5922,246,26521,,0.00880995,0,1,25042,24796,246
1700321,27.1432,27.1432,246,26521,,0.00892896,0,1,25066,24820,246
1703241,26.7503,26.7503,246,26521,,0.00903606,0,1,25090,24844,246
1706161,26.4065,26.4065,246,26521,,0.00913245,0,1,25114,24868,246
1709081,26.1057,26.1057,246,26521,,0.00921921,0,1,25138,24892,246
1712001,25.8425,25.8425,246,26521,,0.00929729,0,1,25162,24916,246
1714921,29.3622,29.3622,246,26521,,0.00836756,0,1,25216,24970,246
1717841,28.6919,28.6919,246,26521,,0.0085308,0,1,25240,24994,246
1720761,28.1054,28.1054,246,26521,,0.00867772,0,1,25264,25018,246
1723681,27.5922,27.5922,246,26521,,0.00880995,0,1,25288,25042,246
1726601,27.1432,27.1432,246,26521,,0.00892896,0,1,25312,25066,246
1729521,26.7503,26.7503,246,26521,,0.00903606,0,1,25336,25090,246
1732441,26.4065,26.4065,246,26521,,0.00913245,0,1,25360,25114,246
1735361,26.1057,26.1057,246,26521,,0.00921921,0,1,25384,25138,246
1738281,25.8425,25.8425,246,26521,,0.00929729,0,1,25408,25162,246
1741201,29.3622,29.3622,246,26521,,0.00836756,0,1,25462,25216,246
1744121,28.6919,28.6919,246,26521,,0.0085308,0,1,25486,25240,246
1747041,28.1054,28.1054,246,26521,,0.00867772,0,1,25510,25264,246
1749961,27.5922,27.5922,246,26521,,0.00880995,0,1,25534,25288,246
1752881,27.1432,27.1432,246,26521,,0.00892896,0,1,25558,25312,246
1755801,26.7503,26.7503,246,26521,,0.00903606,0,1,25582,25336,246
1758721,26.4065,26.4065,246,26521,,0.00913245,0,1,25606,25360,246
1761641,26.1057,26.1057,246,26521,,0.00921921,0,1,25630,25384,246
1764561,25.8425,25.8425,246,26521,,0.00929729,0,1,25654,25408,246
1767481,29.3622,29.3622,246,26521,,0.00836756,0,1,25708,25462,246
1770401,28.6919,28.6919,246,26521,,0.0085308,0,1,25732,25486,246
1773321,28.1054,28.1054,246,26521,,0.00867772,0,1,25756,25510,246
1776241,27.5922,27.5922,246,26521,,0.00880995,0,1,25780,25534,246
1779161,27.1432,27.1432,246,26521,,0.00892896,0,1,25804,25558,246
1782081,26.7503,26.7503,246,26521,,0.00903606,0,1,25828,25582,246
1785001,26.4065,26.4065,246,26521,,0.00913245,0,1,25852,25606,246
1787921,26.1057,26.1057,246,26521,,0.00921921,0,1,25876,25630,246
1790841,25.8425,25.8425,246,26521,,0.00929729,0,1,25900,25654,246
1793761,29.3622,29.3622,246,26521,,0.00836756,0,1,25954,25708,246
1796681,28.6919,28.6919,246,26521,,0.0085308,0,1,25978,25732,246
1799601,28.1054,28.1054,246,26521,,0.00867772,0,1,26002,25756,246
1802521,27.5922,27.5922,246,26521,,0.00880995,0,1,26026,25780,246
1805441,27.1432,27.1432,246,26521,,0.00892896,0,1,26050,25804,246
1808361,26.7503,26.7503,246,26521,,0.00903606,0,1,26074,25828,246
1811281,26.4065,26.4065,246,26521,,0.00913245,0,1,26098,25852,246
1814201,26.1057,26.1057,246,26521,,0.00921921,0,1,26122,25876,246
1817121,25.8425,25.8425,246,26521,,0.00929729,0,1,26146,25900,246
1820041,29.3622,29.3622,246,26521,,0.00836756,0,1,26200,25954,246
1822961,28.6919,28.6919,246,26521,,0.0085308,0,1,26224,25978,246
1825881,28.1054,28.1054,246,26521,,0.00867772,0,1,26248,26002,246
1828801,27.5922,27.5922,246,26521,,0.00880995,0,1,26272,26026,246
1831721,27.1432,27.1432,246,26521,,0.00892896,0,1,26296,26050,246
1834641,26.7503,26.7503,246,26521,,0.00903606,0,1,26320,26074,246
1837561,26.4065,26.4065,246,26521,,0.00913245,0,1,26344,26098,246
1840481,26.1057,26.1057,246,26521,,0.00921921,0,1,26368,26122,246
1843401,25.8425,25.8425,246,26521,,0.00929729,0,1,26392,26146,246
1846321,29.3622,29.3622,246,26521,,0.00836756,0,1,26446,26200,246
1849241,28.6919,28.6919,246,26521,,0.0085308,0,1,26470,26224,246
1852161,28.1054,28.1054,246,26521,,0.00867772,0,1,26494,26248,246
1855081,27.5922,27.5922,246,26521,,0.00880995,0,1,26518,26272,246
1858001,27.1432,27.1432,246,26521,,0.00892896,0,1,26542,26296,246
1860921,26.7503,26.7503,246,26521,,0.00903606,0,1,26566,26320,246
1863841,26.4065,26.4065,246,26521,,0.00913245,0,1,26590,26344,246
1866761,26.1057,26.1057,246,26521,,0.00921921,0,1,26614,26368,246
1869681,25.8425,25.8425,246,26521,,0.00929729,0,1,26638,26392,246
1872601,29.3622,29.3622,246,26521,,0.00836756,0,1,26692,26446,246
1875521,28.6919,28.6919,246,26521,,0.0085308,0,1,26716,26470,246
1878441,28.1054,28.1054,246,26521,,0.00867772,0,1,26740,26494,246
1881361,27.5922,27.5922,246,26521,,0.00880995,0,1,26764,26518,246
1884281,27.1432,27.1432,246,26521,,0.00892896,0,1,26788,26542,246
1887201,26.7503,26.7503,246,26521,,0.00903606,0,1,26812,26566,246
1890121,26.4065,26.4065,246,26521,,0.00913245,0,1,26836,26590,246
1893041,26.1057,26.1057,246,26521,,0.00921921,0,1,26860,26614,246
1895961,25.8425,25.8425,246,26521,,0.00929729,0,1,26884,26638,246
1898881,29.3622,29.3622,246,26521,,0.00836756,0,1,26938,26692,246
1901801,28.6919,28.6919,246,26521,,0.0085308,0,1,26962,26716,246
1904721,28.1054,28.1054,246,26521,,0.00867772,0,1,26986,26740,246
1907641,27.5922,27.5922,246,26521,,0.00880995,0,1,27010,26764,246
1910561,27.1432,27.1432,246,26521,,0.00892896,0,1,27034,26788,246
1913481,26.7503,26.7503,246,26521,,0.00903606,0,1,27058,26812,246
1916401,26.4065,26.4065,246,26521,,0.00913245,0,1,27082,26836,246
1919321,26.1057,26.1057,246,26521,,0.00921921,0,1,27106,26860,246
1922241,25.8425,25.8425,246,26521,,0.00929729,0,1,27130,26884,246
1925161,29.3622,29.3622,246,26521,,0.00836756,0,1,27184,26938,246
1928081,28.6919,28.6919,246,26521,,0.0085308,0,1,27208,26962,246
1931001,28.1054,28.1054,246,26521,,0.00867772,0,1,27232,26986,246
1933921,27.5922,27.5922,246,26521,,0.00880995,0,1,27256,27010,246
1936841,27.1432,27.1432,246,26521,,0.00892896,0,1,27280,27034,246
1939761,26.7503,26.7503,246,26521,,0.00903606,0,1,27304,27058,246
1942681,26.4065,26.4065,246,26521,,0.00913245,0,1,27328,27082,246
1945601,26.1057,26.1057,246,26521,,0.00921921,0,1,27352,27106,246
1948521,25.8425,25.8425,246,26521,,0.00929729,0,1,27376,27130,246
1951441,29.3622,29.3622,246,26521,,0.00836756,0,1,27430,27184,246
1954361,28.6919,28.6919,246,26521,,0.0085308,0,1,27454,27208,246
1957281,28.1054,28.1054,246,26521,,0.00867772,0,1,27478,27232,246
1960201,27.5922,27.5922,246,26521,,0.00880995,0,1,27502,27256,246
1963121,27.1432,27.1432,246,26521,,0.00892896,0,1,27526,27280,246
1966041,26.7503,26.7503,246,26521,,0.00903606,0,1,27550,27304,246
1968961,26.4065,26.4065,246,26521,,0.00913245,0,1,27574,27328,246
1971881,26.1057,26.1057,246,26521,,0.00921921,0,1,27598,27352,246
1974801,25.8425,25.8425,246,26521,,0.00929729,0,1,27622,27376,246
1977721,29.3622,29.3622,246,26521,,0.00836756,0,1,27676,27430,246
1980641,28.6919,28.6919,246,26521,,0.0085308,0,1,27700,27454,246
1983561,28.1054,28.1054,246,26521,,0.00867772,0,1,27724,27478,246
1986481,27.5922,27.5922,246,26521,,0.00880995,0,1,27748,27502,246
1989401,27.1432,27.1432,246,26521,,0.00892896,0,1,27772,27526,246
1992321,26.7503,26.7503,246,26521,,0.00903606,0,1,27796,27550,246
1995241,26.4065,26.4065,246,26521,,0.00913245,0,1,27820,27574,246
1998161,26.1057,26.1057,246,26521,,0.00921921,0,1,27844,27598,246
2001081,25.8425,25.8425,246,26521,,0.00929729,0,1,27868,27622,246
2004001,29.3622,29.3622,246,26521,,0.00836756,0,1,27922,27676,246
2006921,28.6919,28.6919,246,26521,,0.0085308,0,1,27946,27700,246
2009841,28.1054,28.1054,246,26521,,0.00867772,0,1,27970,27724,246
2012761,27.5922,27.5922,246,26521,,0.00880995,0,1,27994,27748,246
2015681,27.1432,27.1432,246,26521,,0.00892896,0,1,28018,27772,246
2018601,26.7503,26.7503,246,26521,,0.00903606,0,1,28042,27796,246
2021521,26.4065,26.4065,246,26521,,0.00913245,0,1,28066,27820,246
2024441,26.1057,26.1057,246,26521,,0.00921921,0,1,28090,27844,246
2027361,25.8425,25.8425,246,26521,,0.00929729,0,1,28114,27868,246
2030281,29.3622,29.3622,246,26521,,0.00836756,0,1,28168,27922,246
2033201,28.6919,28.6919,246,26521,,0.0085308,0,1,28192,27946,246
2036121,28.1054,28.1054,246,26521,,0.00867772,0,1,28216,27970,246
2039041,27.5922,27.5922,246,26521,,0.00880995,0,1,28240,27994,246
2041961,27.1432,27.1432,246,26521,,0.00892896,0,1,28264,28018,246
2044881,26.7503,26.7503,246,26521,,0.00903606,0,1,28288,28042,246
2047801,26.4065,26.4065,246,26521,,0.00913245,0,1,28312,28066,246
2050721,26.1057,26.1057,246,26521,,0.00921921,0,1,28336,28090,246
